,transit
16085,4972
16086,4853
16087,4837
16088,3826
16089,5766
16090,8042
16091,6502
16092,4624
16093,3487
16094,4420
16095,4953
16096,4005
16097,0
16098,4977
16099,0
16100,3374
16101,3085
16102,3402
16103,2770
16104,2815
16105,3523
16106,3860
16107,1511
16108,4289
16109,4338
16110,7078
16111,5097
16112,1692
16113,279
16114,854
16115,936
16116,1151
16117,1086
16118,1854
16119,3414
16120,3437
16121,3136
16122,2777
16123,2344
16124,2660
16125,2478
16126,1869
16127,3376
16128,3661
16129,2385
16130,1423
16131,1441
16132,1623
16133,1502
16134,1133
16135,1442
16136,900
16137,1252
16138,1237
16139,2193
16140,1991
16141,4427
16142,4437
16143,3917
16144,3534
16145,5861
16146,3837
16147,3955
16148,2523
16149,3370
16150,2534
16151,2381
16152,2524
16153,2272
16154,2410
16155,2705
16156,2446
16157,2688
16158,2342
16159,2235
16160,1397
16161,3401
16162,3896
16163,3618
16164,3777
16165,3723
16166,4428
16167,4703
16168,4304
16169,4898
16170,5080
16171,4515
16172,4783
16173,5043
16174,4560
16175,3603
16176,3523
16177,4003
16178,6491
16179,6696
16180,4318
16181,6378
16182,4961
16183,4242
16184,5647
16185,5048
16186,4605
16187,4447
16188,5357
16189,4604
16190,4815
16191,5861
16192,2514
16193,2866
16194,3780
16195,3460
16196,3364
16197,3852
16198,4471
16199,4069
16200,3717
16201,3024
16202,3351
16203,3310
16204,3550
16205,3853
16206,4168
16207,4263
16208,5448
16209,4932
16210,0
16211,0
16212,3162
16213,2940
16214,3058
16215,3288
16216,3457
16217,3523
16218,3027
16219,3182
16220,585
16221,4430
16222,1399
16223,1167
16224,3602
16225,4218
16226,2221
16227,1210
16228,869
16229,2434
16230,2659
16231,2704
16232,1888
16233,1492
16234,1152
16235,1482
16236,1245
16237,1539
16238,1758
16239,1061
16240,1187
16241,1339
16242,1749
16243,1943
16244,2256
16245,2814
16246,1479
16247,3233
16248,2751
16249,2841
16250,3131
16251,3069
16252,2808
16253,3031
16254,3158
16255,3446
16256,3804
16257,2475
16258,2766
16259,2920
16260,2141
16261,1698
16262,2213
16263,2066
16264,1910
16265,1052
16266,885
16267,1503
16268,1744
16269,1207
16270,1049
16271,1309
16272,3407
16273,3999
16274,3070
16275,2814
16276,3112
16277,3702
16278,3842
16279,4515
16280,2888
16281,4030
16282,4223
16283,3662
16284,4188
16285,5995
16286,3076
16287,4265
16288,4097
16289,3524
16290,3514
16291,2395
16292,2100
16293,2837
16294,2021
16295,2215
16296,2394
16297,4196
16298,3366
16299,2989
16300,5426
16301,2867
16302,3994
16303,4069
16304,3251
16305,3073
16306,3604
16307,2117
16308,2558
16309,2757
16310,2348
16311,2575
16312,1717
16313,3240
16314,1605
16315,2284
16316,2869
16317,601
16318,1490
16319,3528
16320,2611
16321,2748
16322,2742
16323,2490
16324,2347
16325,1290
16326,1379
16327,2223
16328,3707
16329,3772
16330,4126
16331,2263
16332,2509
16333,835
16334,431
16335,2675
16336,1487
16337,774
16338,3824
16339,3890
16340,4308
16341,2534
16342,1874
16343,2908
16344,4213
16345,4601
16346,2200
16347,5254
16348,3061
16349,2194
16350,1998
16351,854
16352,582
16353,438
16354,1026
16355,1025
16356,1575
16357,933
16358,4097
16359,1973
16360,1682
16361,1226
16362,1642
16363,2668
16364,2776
16365,2883
16366,1810
16367,1429
16368,2514
16369,1344
16370,1152
16371,2526
16372,3250
16373,3614
16374,4081
16375,3924
16376,4027
16377,4296
16378,2698
16379,4145
16380,3194
16381,3891
16382,3381
16383,1774
16384,3761
16385,1786
16386,356
16387,3469
16388,1492
16389,1786
16390,3254
16391,3923
16392,149
16393,482
16394,931
16395,1833
16396,3347
16397,2403
16398,2990
16399,5470
16400,4402
16401,3439
16402,1181
16403,1140
16404,992
16405,772
16406,1065
16407,2522
16408,2689
16409,2408
16410,1759
16411,1256
16412,1287
16413,1238
16414,2518
16415,2317
16416,2996
16417,2624
16418,2336
16419,2578
16420,3776
16421,4036
16422,1710
16423,2219
16424,2793
16425,1411
16426,1893
16427,2345
16428,3059
16429,2912
16430,2955
16431,2975
16432,3868
16433,2919
16434,4284
16435,4118
16436,4230
16437,2704
16438,2691
16439,4842
16440,3761
16441,4040
16442,3736
16443,4957
16444,3701
16445,4100
16446,3732
16447,3712
16448,3699
16449,2641
16450,2098
16451,2749
16452,2526
16453,2814
16454,2311
16455,0
16456,2739
16457,2482
16458,1564
16459,2050
16460,1237
16461,1499
16462,1587
16463,858
16464,2338
16465,2063
16466,1914
16467,1202
16468,1399
16469,1279
16470,1258
16471,1494
16472,2000
16473,2362
16474,4349
16475,2847
16476,3371
16477,1842
16478,1965
16479,1683
16480,1933
16481,1887
16482,1845
16483,1647
16484,1440
16485,3367
16486,4320
16487,3820
16488,2728
16489,3602
16490,3258
16491,2510
16492,2389
16493,1310
16494,895
16495,1137
16496,1408
16497,2044
16498,1916
16499,1343
16500,1787
16501,3005
16502,3920
16503,4070
16504,4643
16505,3537
16506,2482
16507,2092
16508,889
16509,1384
16510,2439
16511,2211
16512,2117
16513,3857
16514,3117
16515,2083
16516,3594
16517,3172
16518,3972
16519,3806
16520,4520
16521,3592
16522,4221
16523,4136
16524,3108
16525,1041
16526,907
16527,1394
16528,1589
16529,4658
16530,4932
16531,1646
16532,1568
16533,1365
16534,1026
16535,3830
16536,1398
16537,1808
16538,984
16539,3493
16540,3709
16541,3180
16542,3412
16543,5655
16544,3600
16545,3331
16546,2231
16547,6018
16548,4579
16549,5204
16550,5507
16551,922
16552,889
16553,691
16554,692
16555,879
16556,1079
16557,1182
16558,1174
16559,1423
16560,1600
16561,1348
16562,1316
16563,1894
16564,1034
16565,2460
16566,4211
16567,1790
16568,0
16569,3811
16570,4123
16571,3116
16572,3313
16573,4592
16574,3800
16575,4138
16576,3148
16577,3709
16578,4264
16579,4029
16580,3926
16581,3474
16582,3639
16583,3632
16584,2262
16585,2990
16586,903
16587,1316
16588,3499
16589,3166
16590,3006
16591,5141
16592,4338
16593,4085
16594,4534
16595,3788
16596,5321
16597,3191
16598,5287
16599,4735
16600,3696
16601,5131
16602,3729
16603,4238
16604,2058
16605,3353
16606,424
16607,1498
16608,1870
16609,1042
16610,3160
16611,4149
16612,2374
16613,2496
16614,3128
16615,4529
16616,3572
16617,3372
16618,1365
16619,5387
16620,5071
16621,5152
16622,713
16623,937
16624,1261
16625,3415
16626,3189
16627,2857
16628,2735
16629,4517
16630,3054
16631,1496
16632,1284
16633,1408
16634,3004
16635,1195
16636,979
16637,3115
16638,2018
16639,2474
16640,1656
16641,3061
16642,3214
16643,2474
16644,2573
16645,3257
16646,2910
16647,3034
16648,2208
16649,2184
16650,4341
16651,3967
16652,3884
16653,3548
16654,4135
16655,4030
16656,4305
16657,5222
16658,5708
16659,4544
16660,4292
16661,3591
16662,4598
16663,1613
16664,2751
16665,2339
16666,2965
16667,2569
16668,2679
16669,3176
16670,2971
16671,1791
16672,3976
16673,3536
16674,4162
16675,4950
16676,6516
16677,5287
16678,5696
16679,0
16680,4034
16681,478
16682,1272
16683,2117
16684,3678
16685,3950
16686,2533
16687,2181
16688,5140
16689,4480
16690,3662
16691,5562
16692,5164
16693,3133
16694,4424
16695,5082
16696,3295
16697,4265
16698,3919
16699,4609
16700,0
16701,4863
16702,3336
16703,4218
16704,2881
16705,2949
16706,2733
16707,4887
16708,5037
16709,800
16710,2698
16711,3426
16712,3150
16713,2504
16714,2817
16715,5248
16716,4770
16717,0
16718,1030
16719,807
16720,2782
16721,3703
16722,3949
16723,3893
16724,2253
16725,1263
16726,3522
16727,737
16728,1061
16729,1541
16730,1276
16731,1128
16732,1297
16733,2591
16734,2738
16735,4356
16736,4139
16737,2439
16738,2996
16739,2357
16740,5203
16741,4488
16742,5235
16743,5013
16744,3549
16745,4186
16746,5239
16747,4840
16748,4168
16749,1992
16750,2707
16751,1149
16752,2420
16753,2930
16754,1903
16755,2448
16756,3840
16757,5120
16758,5191
16759,4071
16760,3602
16761,3530
16762,957
16763,968
16764,2863
16765,1828
16766,1138
16767,706
16768,1498
16769,1657
16770,2263
16771,3498
16772,1168
16773,2901
16774,3546
16775,2938
16776,4231
16777,3443
16778,2477
16779,1645
16780,1759
16781,1965
16782,1898
16783,3183
16784,4072
16785,3785
16786,3477
16787,3655
16788,4224
16789,3994
16790,5162
16791,5100
16792,4958
16793,4443
16794,3400
16795,3799
16796,1831
16797,1515
16798,4109
16799,5222
16800,4759
16801,4578
16802,4716
16803,926
16804,2402
16805,3382
16806,1937
16807,3950
16808,4148
16809,1987
16810,2648
16811,2877
16812,3288
16813,5099
16814,615
16815,2224
16816,873
16817,2553
16818,3198
16819,2066
16820,2384
16821,4897
16822,5146
16823,4433
16824,539
16825,560
16826,508
16827,1287
16828,1331
16829,1513
16830,2654
16831,2755
16832,1712
16833,1896
16834,1929
16835,3426
16836,3447
16837,1844
16838,2409
16839,3297
16840,3283
16841,2926
16842,4111
16843,4725
16844,4789
16845,4265
16846,4980
16847,4774
16848,6401
16849,3907
16850,4425
16851,0
16852,0
16853,4018
16854,474
16855,937
16856,3025
16857,2087
16858,4341
16859,4024
16860,4238
16861,4170
16862,2638
16863,4413
16864,4798
16865,3946
16866,4573
16867,3628
16868,5437
16869,1071
16870,2315
16871,5782
16872,5549
16873,3150
16874,2832
16875,4203
16876,5366
16877,5004
16878,3466
16879,4111
16880,5934
16881,6118
16882,2765
16883,5832
16884,3997
16885,2087
16886,2927
16887,4871
16888,4386
16889,4147
16890,4010
16891,6647
16892,5148
16893,5977
16894,3156
16895,5926
16896,5381
16897,3343
16898,5246
16899,4619
16900,1590
16901,3514
16902,3568
16903,4416
16904,4383
16905,618
16906,3355
16907,4457
16908,5738
16909,5539
16910,721
16911,525
16912,1746
16913,6315
16914,4584
16915,6117
16916,5236
16917,5995
16918,5670
16919,3676
16920,2190
16921,2498
16922,2603
16923,4586
16924,4637
16925,4156
16926,3163
16927,4313
16928,4767
16929,4721
16930,4875
16931,4750
16932,5083
16933,4470
16934,1250
16935,768
16936,1723
16937,1834
16938,1777
16939,3426
16940,4386
16941,3185
16942,2168
16943,2426
16944,2020
16945,3322
16946,2875
16947,3826
16948,3339
16949,3588
16950,3351
16951,3042
16952,4050
16953,3255
16954,3789
16955,4087
16956,1887
16957,2665
16958,3662
16959,4059
16960,3726
16961,3780
16962,3451
16963,4218
16964,4018
16965,3548
16966,3567
16967,4964
16968,3580
16969,3447
16970,4663
16971,4399
16972,4807
16973,4072
16974,4142
16975,4422
16976,2607
16977,2597
16978,2460
16979,1715
16980,3100
16981,4654
16982,5192
16983,4264
16984,4594
16985,4654
16986,5848
16987,4427
16988,4686
16989,4160
16990,5146
16991,4283
16992,4806
16993,4839
16994,5672
16995,4834
16996,3999
16997,6503
16998,1911
16999,1770
17000,1075
17001,4158
17002,4703
17003,4345
17004,3516
17005,4454
17006,3279
17007,2272
17008,2617
17009,1579
17010,1205
17011,1310
17012,1528
17013,1494
17014,959
17015,1152
17016,1143
17017,1031
17018,3157
17019,3180
17020,2289
17021,1973
17022,3929
17023,3496
17024,4150
17025,5690
17026,4566
17027,1497
17028,1470
17029,538
17030,650
17031,648
17032,3613
17033,2518
17034,3854
17035,4146
17036,3992
17037,3789
17038,4007
17039,4319
17040,4711
17041,5398
17042,4540
17043,1972
17044,2084
17045,2615
17046,2030
17047,3695
17048,1897
17049,3075
17050,2266
17051,3779
17052,5604
17053,3725
17054,3552
17055,3736
17056,4529
17057,5426
17058,3936
17059,6373
17060,6112
17061,3667
17062,6195
17063,5231
17064,5074
17065,4060
17066,3850
17067,3182
17068,4806
17069,4223
17070,3443
17071,914
17072,388
17073,631
17074,848
17075,670
17076,870
17077,1857
17078,2516
17079,3443
17080,3434
17081,1940
17082,1778
17083,4569
17084,1255
17085,4215
17086,3479
17087,4778
17088,2416
17089,4417
17090,3430
17091,3500
17092,4264
17093,2103
17094,2141
17095,3053
17096,2579
17097,2116
17098,2252
17099,3988
17100,4772
17101,5061
17102,3939
17103,3508
17104,4876
17105,4616
17106,5186
17107,4638
17108,4138
17109,4915
17110,5122
17111,4393
17112,5084
17113,5282
17114,5166
17115,3954
17116,3871
17117,6224
17118,5247
17119,5328
17120,4894
17121,4469
17122,2898
17123,682
17124,2469
17125,3745
17126,3951
17127,3228
17128,3485
17129,2923
17130,2508
17131,4692
17132,4267
17133,5615
17134,5388
17135,5643
17136,4067
17137,1574
17138,795
17139,1898
17140,1784
17141,3241
17142,3151
17143,1554
17144,1623
17145,2721
17146,3815
17147,3738
17148,3382
17149,2369
17150,3630
17151,4422
17152,4263
17153,4538
17154,5254
17155,5409
17156,4731
17157,5067
17158,4026
17159,4274
17160,0
17161,4421
17162,3957
17163,677
17164,1031
17165,1434
17166,2379
17167,4751
17168,4399
17169,4087
17170,3119
17171,3106
17172,3607
17173,4398
17174,4071
17175,4112
17176,5303
17177,5323
17178,4947
17179,3139
17180,2590
17181,3046
17182,2841
17183,3203
17184,4964
17185,4903
17186,5440
17187,0
17188,4601
17189,5092
17190,4939
17191,3124
17192,3506
17193,3246
17194,3193
17195,4137
17196,3342
17197,3752
17198,4224
17199,0
17200,3885
17201,6396
17202,3173
17203,4441
17204,4063
17205,4990
17206,5460
17207,5080
17208,0
17209,5866
17210,0
17211,2185
17212,3729
17213,4264
17214,4739
17215,2543
17216,2714
17217,4859
17218,4751
17219,4306
17220,5598
17221,5449
17222,5741
17223,4263
17224,3300
17225,2347
17226,4461
17227,5351
17228,0
17229,4529
17230,4544
17231,5048
17232,4494
17233,0
17234,5087
17235,3976
17236,4794
17237,4277
17238,4135
17239,5222
17240,8785
17241,4644
17242,816
17243,2504
17244,4907
17245,4824
17246,4959
17247,4466
17248,4068
17249,4021
17250,5157
17251,2880
17252,4301
17253,5384
17254,4458
17255,4544
17256,6194
17257,5957
17258,4862
17259,4592
17260,0
17261,797
17262,3546
17263,3363
17264,3167
17265,4138
17266,904
17267,868
17268,2101
17269,3439
17270,2833
17271,5304
17272,4981
17273,3510
17274,4416
17275,3653
17276,1102
17277,257
17278,962
17279,5809
17280,5174
17281,2319
17282,1362
17283,4610
17284,2854
17285,2379
17286,3802
17287,3405
17288,2673
17289,3764
17290,3654
17291,3780
17292,2591
17293,1215
17294,1399
17295,1354
17296,1248
17297,1023
17298,568
17299,569
17300,1076
17301,952
17302,1140
17303,850
17304,3042
17305,1549
17306,1910
17307,1549
17308,1410
17309,1618
17310,1402
17311,1592
17312,1500
17313,983
17314,975
17315,944
17316,1648
17317,1194
17318,3066
17319,2089
17320,2007
17321,1943
17322,1859
17323,2823
17324,2804
17325,3044
17326,3461
17327,3370
17328,3522
17329,4025
17330,3298
17331,3134
17332,2269
17333,2139
17334,2225
17335,1961
17336,1555
17337,1544
17338,2030
17339,752
17340,1012
17341,1009
17342,1498
17343,645
17344,880
17345,552
17346,675
17347,815
17348,1212
17349,2616
17350,3924
17351,2779
17352,2955
17353,2727
17354,3888
17355,4067
17356,3621
17357,3567
17358,4475
17359,4623
17360,3140
17361,3315
17362,3861
17363,3544
17364,3658
17365,3685
17366,3508
17367,3239
17368,3706
17369,4523
17370,4100
17371,2646
17372,4691
17373,4202
17374,4290
17375,2900
17376,3203
17377,3391
17378,3222
17379,2651
17380,4202
17381,4270
17382,4756
17383,4590
17384,4155
17385,3501
17386,4036
17387,3569
17388,4379
17389,3056
17390,3955
17391,3421
17392,3490
17393,3535
17394,4366
17395,4218
17396,4000
17397,2998
17398,2683
17399,3659
17400,3811
17401,3818
17402,3241
17403,3531
17404,1473
17405,4520
17406,5150
17407,3915
17408,3874
17409,4308
17410,4428
17411,4566
17412,4205
17413,4507
17414,4373
17415,4814
17416,5466
17417,3459
17418,3674
17419,4697
17420,5064
17421,4856
17422,4841
17423,4714
17424,4888
17425,5559
17426,4418
17427,4469
17428,4614
17429,6205
17430,5790
17431,5743
17432,5580
17433,5696
17434,6120
17435,5303
17436,4721
17437,5596
17438,4972
17439,0
17440,5980
17441,4576
17442,0
17443,4467
17444,4951
17445,5121
17446,3704
17447,4021
17448,3771
17449,5456
17450,4319
17451,1936
17452,2314
17453,2099
17454,4269
17455,3667
17456,458
17457,335
17458,3457
17459,5047
17460,1472
17461,0
17462,558
17463,752
17464,3248
17465,4185
17466,4224
17467,5801
17468,4494
17469,5886
17470,5097
17471,5211
17472,3782
17473,6123
17474,591
17475,3160
17476,2694
17477,3107
17478,4988
17479,3104
17480,4672
17481,388
17482,641
17483,1077
17484,379
17485,533
17486,755
17487,2518
17488,3131
17489,1422
17490,2731
17491,3171
17492,4602
17493,3746
17494,3456
17495,3721
17496,4226
17497,3818
17498,4249
17499,3645
17500,3265
17501,2139
17502,746
17503,724
17504,3945
17505,530
17506,505
17507,2045
17508,2475
17509,3791
17510,4293
17511,5403
17512,3370
17513,3363
17514,893
17515,1622
17516,3780
17517,1362
17518,1374
17519,1094
17520,4380
17521,2736
17522,3075
17523,2668
17524,1866
17525,2055
17526,1866
17527,2051
17528,1441
17529,1025
17530,775
17531,850
17532,805
17533,736
17534,2402
17535,2220
17536,2038
17537,1274
17538,1045
17539,1527
17540,970
17541,742
17542,605
17543,642
17544,469
17545,548
17546,395
17547,798
17548,200
17549,392
17550,504
17551,96
17552,224
17553,1742
17554,1085
17555,1191
17556,915
17557,2060
17558,2084
17559,2086
17560,2296
17561,2724
17562,2364
17563,2323
17564,2340
17565,1987
17566,1913
17567,901
17568,905
17569,496
17570,1144
17571,1137
17572,886
17573,1003
17574,685
17575,503
17576,1149
17577,902
17578,1599
17579,1227
17580,913
17581,1303
17582,2458
17583,2366
17584,2603
17585,2554
17586,2512
17587,3532
17588,3175
17589,3127
17590,3487
17591,2611
17592,2084
17593,2686
17594,2615
17595,2391
17596,2015
17597,2100
17598,1502
17599,2362
17600,2296
17601,2460
17602,1735
17603,2126
17604,1900
17605,1903
17606,2048
17607,1613
17608,1721
17609,2087
17610,1936
17611,2004
17612,1804
17613,2301
17614,0
17615,0
17616,1647
17617,2588
17618,4732
17619,3336
17620,3352
17621,2452
17622,3231
17623,3399
17624,4095
17625,3014
17626,5852
17627,5452
17628,4067
17629,2603
17630,3607
17631,2778
17632,3241
17633,2717
17634,3296
17635,2775
17636,3654
17637,3695
17638,2838
17639,2694
17640,2655
17641,2844
17642,2188
17643,2573
17644,2427
17645,3179
17646,3187
17647,3496
17648,2667
17649,2586
17650,2823
17651,3824
17652,4247
17653,4354
17654,3178
17655,3224
17656,4288
17657,4644
17658,2690
17659,2895
17660,2195
17661,2961
17662,1279
17663,2050
17664,3097
17665,3000
17666,4698
17667,4888
17668,3783
17669,4110
17670,775
17671,1808
17672,2116
17673,3079
17674,3316
17675,2091
17676,2661
17677,4612
17678,5045
17679,5303
17680,5674
17681,2419
17682,1851
17683,5027
17684,2475
17685,0
17686,3116
17687,1958
17688,3446
17689,3207
17690,4455
17691,4203
17692,3631
17693,5325
17694,3509
17695,4003
17696,3813
17697,2174
17698,3651
17699,5371
17700,5734
17701,3978
17702,4295
17703,4060
17704,4028
17705,3843
17706,2869
17707,2420
17708,2249
17709,2447
17710,2806
17711,1986
17712,3041
17713,2935
17714,2810
17715,2024
17716,1949
17717,1761
17718,1532
17719,1166
17720,1527
17721,1141
17722,1056
17723,1349
17724,1502
17725,1409
17726,890
17727,742
17728,698
17729,1132
17730,1979
17731,2491
17732,2608
17733,2809
17734,2861
17735,3575
17736,3001
17737,2764
17738,2862
17739,2820
17740,2660
17741,2668
17742,1603
17743,1695
17744,1570
17745,1214
17746,2150
17747,2352
17748,1771
17749,1560
17750,2272
17751,3500
17752,1673
17753,2892
17754,3349
17755,2735
17756,3165
17757,4312
17758,4059
17759,3987
17760,2769
17761,4070
17762,3393
17763,2758
17764,3325
17765,3429
17766,5495
17767,2942
17768,3382
17769,3444
17770,3785
17771,2389
17772,2697
17773,2897
17774,2264
17775,2085
17776,2423
17777,3370
17778,4552
17779,3405
17780,2752
17781,2359
17782,2827
17783,2942
17784,3213
17785,3065
17786,3014
17787,2240
17788,2588
17789,2772
17790,2969
17791,2695
17792,3213
17793,3196
17794,2400
17795,3059
17796,2457
17797,2291
17798,2197
17799,2040
17800,2185
17801,1385
17802,2608
17803,3264
17804,2637
17805,3514
17806,4893
17807,5174
17808,4905
17809,3845
17810,4805
17811,3994
17812,3835
17813,4070
17814,4378
17815,4135
17816,4026
17817,4280
17818,3883
17819,4381
17820,2916
17821,4843
17822,4671
17823,4055
17824,4148
17825,4978
17826,4821
17827,4924
17828,5209
17829,4216
17830,4235
17831,2727
17832,3869
17833,4171
17834,3276
17835,2799
17836,3606
17837,3711
17838,4946
17839,5885
17840,5004
17841,4080
17842,4023
17843,4610
17844,4606
17845,4552
17846,4454
17847,4356
17848,4187
17849,4383
17850,4103
17851,5166
17852,6065
17853,3689
17854,3981
17855,3776
17856,4994
17857,5269
17858,4386
17859,3593
17860,5652
17861,4365
17862,4021
17863,4457
17864,4258
17865,4029
17866,3827
17867,4379
17868,4299
17869,3191
17870,4106
17871,3738
17872,4225
17873,4238
17874,4716
17875,4597
17876,3710
17877,4516
17878,4762
17879,4648
17880,4870
17881,4567
17882,4716
17883,4753
17884,4461
17885,5394
17886,5117
17887,3743
17888,3410
17889,3572
17890,3049
17891,2995
17892,2982
17893,3654
17894,3105
17895,3145
17896,2959
17897,3756
17898,2736
17899,2701
17900,3294
17901,3657
17902,4734
17903,4116
17904,3753
17905,3441
17906,4712
17907,5631
17908,4713
17909,5102
17910,4693
17911,4111
17912,4487
17913,3553
17914,3605
17915,4602
17916,4180
17917,4470
17918,5017
17919,3963
17920,4985
17921,4777
17922,3073
17923,3269
17924,2752
17925,3059
17926,3368
17927,3568
17928,4359
17929,3890
17930,3951
17931,3971
17932,4009
17933,4410
17934,4460
17935,2514
17936,3878
17937,2383
17938,4723
17939,3195
17940,2197
17941,2376
17942,1888
17943,1860
17944,2159
17945,2415
17946,2364
17947,1538
17948,2592
17949,1419
17950,1292
17951,1350
17952,2504
17953,2520
17954,1722
17955,1534
17956,1265
17957,1066
17958,1721
17959,1640
17960,1284
17961,1541
17962,1752
17963,2486
17964,2243
17965,2412
17966,2636
17967,699
17968,710
17969,1309
17970,3216
17971,1347
17972,2404
17973,2165
17974,2203
17975,2095
17976,1956
17977,3166
17978,2297
17979,1978
17980,3133
17981,2683
17982,1875
17983,2413
17984,2536
17985,3383
17986,2490
17987,2630
17988,2737
17989,2138
17990,2759
17991,2767
17992,1523
17993,1919
17994,3082
17995,1960
17996,0
17997,2053
17998,2915
17999,3779
18000,4267
18001,4565
18002,5174
18003,3890
18004,4134
18005,3210
18006,3424
18007,4099
18008,4355
18009,5021
18010,3933
18011,3717
18012,3703
18013,4282
18014,3920
18015,3773
18016,3986
18017,3449
18018,3396
18019,4271
18020,3732
18021,3315
18022,4096
18023,3175
18024,2198
18025,2092
18026,3333
18027,2594
18028,2251
18029,3800
18030,3826
18031,2884
18032,4417
18033,5515
18034,3245
18035,3995
18036,4754
18037,4789
18038,4850
18039,4558
18040,4064
18041,3876
18042,3486
18043,4782
18044,0
18045,4565
18046,4444
18047,4152
18048,2937
18049,2640
18050,2563
18051,3736
18052,2054
18053,2493
18054,1694
18055,1199
18056,1052
18057,1934
18058,1747
18059,2094
18060,2934
18061,2565
18062,1476
18063,1987
18064,1153
18065,2372
18066,2497
18067,2393
18068,2404
18069,2775
18070,3264
18071,2691
18072,4383
18073,2342
18074,2086
18075,2153
18076,2848
18077,2987
18078,2839
18079,2712
18080,2688
18081,1909
18082,1970
18083,2567
18084,2878
18085,3344
18086,3112
18087,2813
18088,3184
18089,5178
18090,3920
18091,4678
18092,4973
18093,3462
18094,4148
18095,4051
18096,4465
18097,4150
18098,2813
18099,5031
18100,4209
18101,2609
18102,2833
18103,2936
18104,2029
18105,3067
18106,4500
18107,2795
18108,4509
18109,1273
18110,3902
18111,4718
18112,489
18113,943
18114,1315
18115,1641
18116,1865
18117,3658
18118,1962
18119,5426
18120,4814
18121,4383
18122,2502
18123,1212
18124,3577
18125,3126
18126,1734
18127,1728
18128,3597
18129,5199
18130,4532
18131,4298
18132,2169
18133,1438
18134,2771
18135,2690
18136,6709
18137,5253
18138,5075
18139,2119
18140,2486
18141,1530
18142,1117
18143,2535
18144,645
18145,570
18146,688
18147,1541
18148,775
18149,832
18150,1908
18151,2382
18152,2555
18153,2263
18154,2348
18155,3698
18156,3775
18157,2933
18158,2081
18159,1687
18160,2997
18161,3271
18162,3743
18163,3287
18164,3240
18165,3927
18166,4080
18167,3864
18168,4437
18169,3549
18170,4854
18171,4306
18172,0
18173,3880
18174,2942
18175,3634
18176,2330
18177,1426
18178,2478
18179,2125
18180,1683
18181,3051
18182,3470
18183,4159
18184,2909
18185,4290
18186,1800
18187,1454
18188,1533
18189,1409
18190,1045
18191,1917
18192,1977
18193,2176
18194,2145
18195,3029
18196,2509
18197,3296
18198,3155
18199,3224
18200,2642
18201,4454
18202,4236
18203,3004
18204,3009
18205,2764
18206,2655
18207,4252
18208,3870
18209,2739
18210,2937
18211,3470
18212,3312
18213,2952
18214,2412
18215,2715
18216,4072
18217,3564
18218,2974
18219,3702
18220,1756
18221,4698
18222,3512
18223,2988
18224,4863
18225,3968
18226,4329
18227,4441
18228,1750
18229,1170
18230,2278
18231,1984
18232,3469
18233,1830
18234,602
18235,1752
18236,2016
18237,2434
18238,4199
18239,3025
18240,3896
18241,5844
18242,0
18243,1207
18244,1746
18245,697
18246,1557
18247,2134
18248,1257
18249,1655
18250,2261
18251,2751
18252,2064
18253,2019
18254,1571
18255,4797
18256,4085
18257,986
18258,2371
18259,1818
18260,2133
18261,1658
18262,329
18263,4464
18264,4125
18265,1579
18266,1767
18267,579
18268,1023
18269,1412
18270,1107
18271,2204
18272,2949
18273,2556
18274,2612
18275,1776
18276,1872
18277,4252
18278,4112
18279,4836
18280,5535
18281,4152
18282,4180
18283,4433
18284,4499
18285,3128
18286,2037
18287,3462
18288,2051
18289,1909
18290,1746
18291,1585
18292,945
18293,842
18294,725
18295,1154
18296,649
18297,1134
18298,1937
18299,1505
18300,1739
18301,1718
18302,2017
18303,2827
18304,3682
18305,4630
18306,2041
18307,4657
18308,4017
18309,0
18310,2787
18311,3573
18312,1374
18313,3610
18314,3307
18315,3445
18316,1816
18317,1356
18318,184
18319,546
18320,438
18321,1726
18322,2999
18323,2847
18324,3244
18325,1280
18326,2379
18327,2095
18328,1918
18329,2883
18330,2179
18331,2214
18332,2267
18333,2021
18334,1854
18335,1808
18336,2176
18337,2033
18338,2715
18339,4154
18340,3987
18341,5014
18342,4197
18343,3542
18344,3356
18345,3376
18346,4797
18347,3538
18348,0
18349,2448
18350,22058
18351,3003
18352,3122
18353,1055
18354,1636
18355,1657
18356,2179
18357,1939
18358,1964
18359,2493
18360,2210
18361,2670
18362,1807
18363,3387
18364,3025
18365,3887
18366,4443
18367,2405
18368,2472
18369,2235
18370,2099
18371,2095
18372,5057
18373,3242
18374,4454
18375,3904
18376,2820
18377,1273
18378,804
18379,4396
18380,946
18381,1959
18382,2190
18383,3251
18384,3322
18385,2363
18386,1558
18387,4428
18388,2427
18389,3455
18390,3371
18391,3006
18392,2990
18393,1963
18394,764
18395,669
18396,2198
18397,3217
18398,3744
18399,2278
18400,3753
18401,4739
18402,3421
18403,2944
18404,4504
18405,4493
18406,4507
18407,2844
18408,1013
18409,3199
18410,3061
18411,2523
18412,1107
18413,1013
18414,867
18415,804
18416,718
18417,593
18418,935
18419,1335
18420,899
18421,2353
18422,2930
18423,1396
18424,1083
18425,869
18426,1191
18427,1729
18428,2116
18429,1342
18430,1337
18431,1530
18432,3415
18433,3950
18434,3999
18435,3907
18436,3978
18437,2395
18438,1732
18439,840
18440,1802
18441,3336
18442,3714
18443,5795
18444,6071
18445,4173
18446,4168
18447,4069
18448,4593
18449,4883
