,transit
19708,6001
19709,5241
19710,4519
19711,0
19712,2485
19713,2112
19714,3191
19715,0
19716,2091
19717,2606
19718,2268
19719,2605
19720,2044
19721,1749
19722,3685
19723,3683
19724,2294
19725,2398
19726,2430
19727,3293
19728,2730
19729,1841
19730,2323
19731,1939
19732,2156
19733,3664
19734,4831
19735,4429
19736,3654
19737,3675
19738,3557
19739,3926
19740,3974
19741,3576
19742,3545
19743,3382
19744,3765
19745,2113
19746,1893
19747,2092
19748,1236
19749,0
19750,1870
19751,2755
19752,1016
19753,1022
19754,2507
19755,1752
19756,1809
19757,4200
19758,4210
19759,4973
19760,2554
19761,4579
19762,4648
19763,4757
19764,5826
19765,6722
19766,6026
19767,3855
19768,5807
19769,4844
19770,5418
19771,5486
19772,4588
19773,4855
19774,4200
19775,4488
19776,4670
19777,4135
19778,2966
19779,2397
19780,3539
19781,2830
19782,1468
19783,1456
19784,1097
19785,1118
19786,4120
19787,3537
19788,4883
19789,2836
19790,2385
19791,2574
19792,2914
19793,3930
19794,4203
19795,1072
19796,2112
19797,3008
19798,2475
19799,2462
19800,2362
19801,1941
19802,2101
19803,2026
19804,2019
19805,3605
19806,2005
19807,2930
19808,2183
19809,4229
19810,3248
19811,3649
19812,3450
19813,4240
19814,2451
19815,3249
19816,1704
19817,1551
19818,1176
19819,719
19820,918
19821,1995
19822,2154
19823,1887
19824,1512
19825,1430
19826,2109
19827,1974
19828,1651
19829,4267
19830,4510
19831,4323
19832,3391
19833,4416
19834,5325
19835,4831
19836,3832
19837,3889
19838,4125
19839,3923
19840,4268
19841,4495
19842,4103
19843,2881
19844,2348
19845,2709
19846,2825
19847,942
19848,2916
19849,2713
19850,2799
19851,2446
19852,2769
19853,2337
19854,2281
19855,5805
19856,5699
19857,10129
19858,2088
19859,2966
19860,3885
19861,2846
19862,3604
19863,4866
19864,2096
19865,1647
19866,5524
19867,3167
19868,5677
19869,6430
19870,5761
19871,4140
19872,4918
19873,4154
19874,3562
19875,4325
19876,1910
19877,1343
19878,3352
19879,2897
19880,3131
19881,3311
19882,0
19883,3930
19884,3601
19885,2634
19886,3158
19887,5779
19888,3534
19889,4000
19890,1790
19891,1723
19892,1903
19893,2793
19894,3092
19895,3515
19896,3617
19897,2567
19898,2130
19899,1901
19900,2479
19901,2425
19902,2418
19903,3061
19904,3576
19905,4285
19906,3378
19907,3390
19908,4366
19909,3518
19910,4723
19911,3265
19912,3201
19913,2960
19914,3461
19915,3237
19916,2770
19917,1965
19918,1306
19919,3569
19920,1156
19921,1052
19922,2971
19923,819
19924,849
19925,1798
19926,2742
19927,1756
19928,2049
19929,1383
19930,1148
19931,4937
19932,2364
19933,3870
19934,5024
19935,4122
19936,4660
19937,5154
19938,4851
19939,5266
19940,5379
19941,3332
19942,4690
19943,4152
19944,3982
19945,2217
19946,1975
19947,1724
19948,3579
19949,4080
19950,3196
19951,5509
19952,5305
19953,4247
19954,3944
19955,3741
19956,4204
19957,3304
19958,3097
19959,2557
19960,2530
19961,2509
19962,2328
19963,2139
19964,2499
19965,2716
19966,2725
19967,2747
19968,2738
19969,3437
19970,519
19971,1253
19972,1994
19973,3031
19974,4505
19975,4134
19976,3032
19977,3054
19978,3029
19979,3319
19980,4226
19981,3698
19982,3725
19983,4545
19984,4005
19985,3868
19986,3019
19987,2519
19988,0
19989,0
19990,0
19991,10169
19992,2721
19993,1935
19994,2701
19995,2681
19996,3284
19997,3536
19998,3604
19999,3287
20000,4739
20001,4902
20002,7396
20003,6573
20004,6203
20005,2139
20006,4380
20007,298
20008,3816
20009,0
20010,3940
20011,1727
20012,777
20013,3104
20014,1897
20015,1962
20016,2582
20017,3395
20018,4663
20019,3495
20020,2264
20021,1841
20022,1978
20023,4066
20024,4330
20025,3541
20026,6012
20027,6035
20028,5998
20029,4853
20030,4283
20031,4052
20032,2100
20033,4350
20034,5093
20035,0
20036,5071
20037,0
20038,9642
20039,0
20040,5095
20041,4258
20042,4065
20043,4389
20044,1206
20045,452
20046,4191
20047,4472
20048,1093
20049,2500
20050,4880
20051,5567
20052,5990
20053,3475
20054,475
20055,6187
20056,0
20057,651
20058,3690
20059,5666
20060,1250
20061,0
20062,3318
20063,3489
20064,308
20065,1862
20066,3124
20067,4643
20068,762
20069,2020
20070,1916
20071,3183
20072,2818
20073,1770
20074,1734
20075,3844
20076,4705
20077,5287
20078,4458
20079,4964
20080,3417
20081,0
20082,4472
20083,3651
20084,3036
20085,3543
20086,3096
20087,3519
20088,3482
20089,3278
20090,3832
20091,3501
20092,4781
20093,3842
20094,3530
20095,4335
20096,4484
20097,3771
20098,2811
20099,1199
20100,1071
20101,1419
20102,1363
20103,2245
20104,0
20105,1544
20106,910
20107,1283
20108,4205
20109,4639
20110,4870
20111,5082
20112,4544
20113,3099
20114,3251
20115,4678
20116,5389
20117,5331
20118,4794
20119,5285
20120,3451
20121,3708
20122,3640
20123,4419
20124,4614
20125,4325
20126,4091
20127,4122
20128,3925
20129,2274
20130,1688
20131,1152
20132,2918
20133,2727
20134,0
20135,5613
20136,0
20137,2281
20138,2845
20139,2711
20140,5111
20141,4251
20142,5205
20143,592
20144,3611
20145,4341
20146,1550
20147,4099
20148,1987
20149,5557
20150,3129
20151,3444
20152,2659
20153,4132
20154,1835
20155,2156
20156,3261
20157,2332
20158,2359
20159,4070
20160,4179
20161,2395
20162,2682
20163,2978
20164,2560
20165,5316
20166,4610
20167,4829
20168,3480
20169,3620
20170,4358
20171,4719
20172,5978
20173,5250
20174,4549
20175,4812
20176,5249
20177,5219
20178,5042
20179,4452
20180,5269
20181,2579
20182,2853
20183,1052
20184,0
20185,3759
20186,1439
20187,1090
20188,945
20189,770
20190,604
20191,849
20192,1010
20193,1011
20194,1105
20195,1125
20196,763
20197,1543
20198,1524
20199,0
20200,5474
20201,5525
20202,5792
20203,5395
20204,5785
20205,1700
20206,2701
20207,3850
20208,3164
20209,3595
20210,4422
20211,4628
20212,5068
20213,3450
20214,2673
20215,3697
20216,2700
20217,5462
20218,6617
20219,5829
20220,6846
20221,6379
20222,5428
20223,5527
20224,6213
20225,6394
20226,7420
20227,6959
20228,5796
20229,5653
20230,4985
20231,5558
20232,5938
20233,5824
20234,3948
20235,2777
20236,3089
20237,2539
20238,3267
20239,2996
20240,2784
20241,3149
20242,4178
20243,4739
20244,4642
20245,3146
20246,3585
20247,3184
20248,3384
20249,6039
20250,6102
20251,3695
20252,4116
20253,3432
20254,3689
20255,5703
20256,3982
20257,2609
20258,1389
20259,1526
20260,1466
20261,1658
20262,2708
20263,4044
20264,3225
20265,3414
20266,2320
20267,1773
20268,1389
20269,1679
20270,3920
20271,4166
20272,4128
20273,3030
20274,3062
20275,2192
20276,2532
20277,2715
20278,4064
20279,3945
20280,3904
20281,4273
20282,4517
20283,4072
20284,4828
20285,4799
20286,5253
20287,4935
20288,4166
20289,1832
20290,1867
20291,1388
20292,1921
20293,2534
20294,3478
20295,2105
20296,1125
20297,2196
20298,1379
20299,1537
20300,2343
20301,3340
20302,1353
20303,1041
20304,1587
20305,2622
20306,929
20307,800
20308,1218
20309,946
20310,1026
20311,1138
20312,970
20313,810
20314,760
20315,628
20316,959
20317,1078
20318,3396
20319,5218
20320,4915
20321,4934
20322,5409
20323,4385
20324,6131
20325,5655
20326,2165
20327,3340
20328,4278
20329,4272
20330,5671
20331,3881
20332,3797
20333,2338
20334,5608
20335,4532
20336,5035
20337,4988
20338,5298
20339,2667
20340,1812
20341,2103
20342,1828
20343,1976
20344,2724
20345,2595
20346,2842
20347,2962
20348,3171
20349,3016
20350,2527
20351,2067
20352,2458
20353,1908
20354,2049
20355,3038
20356,3589
20357,2963
20358,3001
20359,3027
20360,2987
20361,2703
20362,3502
20363,2732
20364,3052
20365,2148
20366,4738
20367,2920
20368,5011
20369,4848
20370,4565
20371,4194
20372,4887
20373,3099
20374,3631
20375,3234
20376,3640
20377,3544
20378,6504
20379,3743
20380,4514
20381,2657
20382,2070
20383,337
20384,3854
20385,3325
20386,2551
20387,1322
20388,1049
20389,1820
20390,3526
20391,3032
20392,3599
20393,3127
20394,3057
20395,1372
20396,712
20397,863
20398,4686
20399,1933
20400,3199
20401,3125
20402,4612
20403,3595
20404,4937
20405,3959
20406,2541
20407,2704
20408,4563
20409,2326
20410,4160
20411,6093
20412,4875
20413,4502
20414,3838
20415,4978
20416,0
20417,4435
20418,1391
20419,1941
20420,1673
20421,2249
20422,3831
20423,3796
20424,3233
20425,3262
20426,3748
20427,4148
20428,4089
20429,4582
20430,4138
20431,4158
20432,4737
20433,4393
20434,2395
20435,1892
20436,1242
20437,1545
20438,1476
20439,639
20440,979
20441,4270
20442,5379
20443,4683
20444,5138
20445,3370
20446,4268
20447,3100
20448,5508
20449,4319
20450,5629
20451,5277
20452,5689
20453,5642
20454,4937
20455,3173
20456,4635
20457,3751
20458,4284
20459,3719
20460,3142
20461,2749
20462,2155
20463,3088
20464,2060
20465,2972
20466,3804
20467,2961
20468,4660
20469,3121
20470,6387
20471,4822
20472,10147
20473,5909
20474,2530
20475,5711
20476,2019
20477,2715
20478,3561
20479,4902
20480,4392
20481,5204
20482,5484
20483,4062
20484,3538
20485,5547
20486,2435
20487,1952
20488,3380
20489,1313
20490,1450
20491,3174
20492,3627
20493,3681
20494,2259
20495,4838
20496,4268
20497,1191
20498,0
20499,3614
20500,3206
20501,6238
20502,5430
20503,5014
20504,4474
20505,2422
20506,3321
20507,3079
20508,1246
20509,1273
20510,1569
20511,1245
20512,1388
20513,1582
20514,1889
20515,2616
20516,2184
20517,3373
20518,3284
20519,3769
20520,4283
20521,2009
20522,2533
20523,1592
20524,1944
20525,0
20526,2178
20527,1583
20528,1613
20529,2722
20530,1148
20531,2198
20532,1011
20533,555
20534,603
20535,517
20536,766
20537,3103
20538,3344
20539,3809
20540,3896
20541,3582
20542,3343
20543,4329
20544,4901
20545,1350
20546,1549
20547,2878
20548,5225
20549,4741
20550,4533
20551,2587
20552,5215
20553,6233
20554,4551
20555,5905
20556,4632
20557,5165
20558,3722
20559,4339
20560,4403
20561,4820
20562,4444
20563,4311
20564,3572
20565,3508
20566,2882
20567,2956
20568,2813
20569,3025
20570,2991
20571,3014
20572,2828
20573,3439
20574,2592
20575,3036
20576,2817
20577,2809
20578,3204
20579,3645
20580,3709
20581,5927
20582,5459
20583,4451
20584,3263
20585,5742
20586,5989
20587,6400
20588,6730
20589,0
20590,0
20591,2102
20592,3920
20593,1574
20594,1779
20595,2885
20596,1812
20597,3465
20598,1088
20599,810
20600,1356
20601,1271
20602,611
20603,891
20604,962
20605,901
20606,548
20607,839
20608,1187
20609,1086
20610,1294
20611,1153
20612,1231
20613,1356
20614,1258
20615,1001
20616,933
20617,949
20618,1017
20619,1265
20620,3171
20621,3127
20622,2719
20623,2240
20624,1585
20625,1029
20626,1092
20627,1574
20628,1374
20629,2269
20630,2418
20631,2404
20632,3202
20633,1897
20634,3047
20635,2965
20636,2867
20637,2506
20638,2329
20639,2450
20640,2077
20641,2475
20642,3102
20643,3746
20644,3502
20645,3197
20646,3329
20647,2640
20648,4206
20649,2294
20650,2603
20651,2755
20652,3674
20653,3454
20654,3009
20655,3814
20656,3016
20657,1510
20658,1380
20659,1290
20660,2533
20661,1841
20662,1641
20663,1116
20664,1067
20665,2216
20666,1626
20667,1548
20668,2284
20669,1699
20670,1533
20671,1259
20672,1619
20673,1639
20674,815
20675,649
20676,664
20677,1146
20678,3645
20679,3633
20680,3245
20681,3922
20682,2362
20683,4152
20684,4053
20685,4116
20686,4469
20687,4141
20688,3460
20689,4468
20690,3502
20691,3653
20692,4062
20693,3624
20694,3707
20695,1803
20696,4402
20697,4190
20698,4178
20699,4899
20700,3940
20701,4626
20702,4730
20703,4536
20704,3494
20705,3287
20706,3804
20707,3788
20708,3715
20709,4106
20710,3615
20711,3107
20712,2880
20713,3006
20714,3383
20715,1869
20716,1980
20717,1925
20718,2134
20719,2002
20720,1896
20721,1959
20722,2479
20723,1555
20724,2401
20725,1596
20726,1763
20727,2004
20728,1990
20729,2660
20730,1944
20731,2153
20732,2450
20733,3774
20734,2531
20735,4715
20736,4626
20737,4250
20738,0
20739,5525
20740,4681
20741,0
20742,0
20743,2759
20744,1922
20745,2776
20746,4475
20747,3580
20748,1070
20749,931
20750,980
20751,2154
20752,2956
20753,2442
20754,2917
20755,2826
20756,2938
20757,3042
20758,3093
20759,2898
20760,2783
20761,1793
20762,1628
20763,1359
20764,1430
20765,1301
20766,978
20767,1147
20768,1060
20769,1442
20770,3505
20771,3255
20772,3122
20773,1883
20774,2322
20775,1772
20776,1486
20777,1927
20778,2082
20779,2600
20780,2006
20781,2424
20782,2548
20783,1524
20784,1279
20785,1806
20786,2858
20787,3380
20788,3185
20789,2932
20790,3046
20791,3256
20792,2976
20793,2812
20794,2676
20795,2815
20796,3053
20797,2867
20798,2714
20799,3015
20800,3815
20801,3173
20802,3689
20803,3732
20804,3728
20805,3420
20806,2559
20807,2723
20808,2929
20809,3313
20810,3821
20811,2802
20812,3836
20813,2748
20814,3005
20815,3721
20816,3467
20817,3099
20818,3278
20819,3398
20820,2872
20821,3093
20822,2845
20823,3727
20824,2999
20825,3547
20826,3810
20827,3526
20828,3823
20829,3130
20830,3393
20831,3149
20832,4265
20833,4203
20834,3509
20835,3037
20836,3131
20837,4554
20838,4004
20839,4112
20840,4151
20841,3170
20842,3234
20843,3018
20844,2937
20845,3444
20846,2282
20847,3285
20848,3643
20849,1903
20850,2690
20851,1953
20852,1431
20853,1897
20854,1763
20855,1644
20856,0
20857,2085
20858,1514
20859,1853
20860,1625
20861,2452
20862,2350
20863,2130
20864,2087
20865,1291
20866,1520
20867,991
20868,1518
20869,2199
20870,1650
20871,1667
20872,2367
20873,1882
20874,2160
20875,1610
20876,1127
20877,926
20878,1117
20879,1582
20880,689
20881,965
20882,508
20883,370
20884,447
20885,1583
20886,1931
20887,3720
20888,3857
20889,3944
20890,3665
20891,3066
20892,3348
20893,3350
20894,3155
20895,4129
20896,4419
20897,4323
20898,4009
20899,3857
20900,4108
20901,4184
20902,4256
20903,4097
20904,4131
20905,3475
20906,3727
20907,4036
20908,3664
20909,3683
20910,3978
20911,2696
20912,3479
20913,3728
20914,4330
20915,4413
20916,4641
20917,4322
20918,3929
20919,3867
20920,4552
20921,3779
20922,4744
20923,4002
20924,4456
20925,4275
20926,4038
20927,3827
20928,3894
20929,3957
20930,3994
20931,4160
20932,3764
20933,3807
20934,4014
20935,3925
20936,3746
20937,4460
20938,3562
20939,2439
20940,3749
20941,4906
20942,3842
20943,3766
20944,3234
20945,3791
20946,2732
20947,2703
20948,3173
20949,3683
20950,2951
20951,3064
20952,2810
20953,3469
20954,3654
20955,5056
20956,4022
20957,4503
20958,4218
20959,3499
20960,3895
20961,4298
20962,4583
20963,4413
20964,4546
20965,4802
20966,5904
20967,5563
20968,4480
20969,4564
20970,5611
20971,4788
20972,3783
20973,3530
20974,4482
20975,4685
20976,4933
20977,4922
20978,4246
20979,4299
20980,5096
20981,4673
20982,4458
20983,5233
20984,5319
20985,5137
20986,4906
20987,5158
20988,4737
20989,5615
20990,5825
20991,4791
20992,3678
20993,4102
20994,4056
20995,4943
20996,3912
20997,4038
20998,4298
20999,4164
21000,3647
21001,4604
21002,4496
21003,4428
21004,4364
21005,4541
21006,4481
21007,4911
21008,4594
21009,4120
21010,4740
21011,5103
21012,4530
21013,4681
21014,4645
21015,5052
21016,5094
21017,5056
21018,4449
21019,4729
21020,4260
21021,4795
21022,4523
21023,2788
21024,3317
21025,2927
21026,3236
21027,3314
21028,3480
21029,3873
21030,3481
21031,3679
21032,4163
21033,4124
21034,2706
21035,2949
21036,2773
21037,3632
21038,3501
21039,3709
21040,3630
21041,3935
21042,3500
21043,3275
21044,3843
21045,3741
21046,4316
21047,3999
21048,4112
21049,3581
21050,2455
21051,2883
21052,2377
21053,2871
21054,2335
21055,2680
21056,2141
21057,2681
21058,2448
21059,3109
21060,3421
21061,2932
21062,2875
21063,3353
21064,3188
21065,2642
21066,2275
21067,2309
21068,2185
21069,2792
21070,1930
21071,2097
21072,1978
21073,2896
21074,2727
21075,2840
21076,2363
21077,3758
21078,3628
21079,2597
21080,2828
21081,4065
21082,2816
21083,3102
21084,5574
21085,5599
21086,3964
21087,4123
21088,3152
21089,3175
21090,4825
21091,5056
21092,0
21093,4353
21094,4762
21095,4620
21096,4960
21097,4736
21098,5021
21099,5921
21100,6326
21101,6259
21102,5478
21103,5370
21104,5422
21105,4623
21106,6049
21107,4394
21108,4656
21109,0
21110,6517
21111,0
21112,5622
21113,5442
21114,2589
21115,2725
21116,3308
21117,2265
21118,2508
21119,3064
21120,3204
21121,4828
21122,5414
21123,5242
21124,3047
21125,0
21126,2858
21127,3076
21128,2619
21129,3202
21130,3593
21131,3494
21132,3380
21133,2997
21134,2232
21135,2071
21136,3131
21137,3055
21138,2609
21139,3120
21140,2923
21141,4321
21142,1839
21143,1873
21144,603
21145,3864
21146,6116
21147,2645
21148,2852
21149,2101
21150,2843
21151,2909
21152,1336
21153,3551
21154,4151
21155,3701
21156,4399
21157,4400
21158,4666
21159,0
21160,2620
21161,4193
21162,4874
21163,3186
21164,3102
21165,3844
21166,4349
21167,3357
21168,2249
21169,1107
21170,1263
21171,3066
21172,1666
21173,3164
21174,3237
21175,2382
21176,2363
21177,1675
21178,686
21179,372
21180,434
21181,3617
21182,2980
21183,4067
21184,3709
21185,2162
21186,2067
21187,3980
21188,1500
21189,1575
21190,2910
21191,1344
21192,4031
21193,4575
21194,3734
21195,2398
21196,863
21197,1340
21198,1281
21199,4186
21200,3162
21201,3042
21202,3000
21203,2975
21204,1764
21205,1609
21206,749
21207,467
21208,4263
21209,4140
21210,3057
21211,5016
21212,4588
21213,4698
21214,3996
21215,4554
21216,3854
21217,3769
21218,2050
21219,2245
21220,3131
21221,3365
21222,954
21223,2464
21224,1437
21225,981
21226,3142
21227,1141
21228,1665
21229,3835
21230,3607
21231,2855
21232,1673
21233,840
21234,579
21235,3887
21236,3876
21237,4763
21238,2266
21239,2617
21240,2635
21241,1469
21242,1410
21243,1014
21244,3989
21245,3681
21246,3305
21247,3664
21248,3587
21249,3932
21250,5995
21251,4608
21252,3508
21253,3936
21254,3331
21255,2618
21256,2337
21257,2518
21258,3129
21259,3252
21260,2858
21261,2959
21262,1342
21263,1476
21264,1649
21265,1702
21266,1870
21267,2989
21268,3118
21269,2928
21270,4584
21271,2836
21272,4530
21273,3674
21274,2894
21275,3487
21276,2626
21277,2962
21278,2118
21279,2009
21280,1072
21281,635
21282,3141
21283,4106
21284,3314
21285,3876
21286,4351
21287,4263
21288,4390
21289,3342
21290,3043
21291,5238
21292,5791
21293,4757
21294,3847
21295,4083
21296,4488
21297,4761
21298,4680
21299,4688
21300,2735
21301,4824
21302,3794
21303,1827
21304,2630
21305,5586
21306,5416
21307,0
21308,2485
21309,2714
21310,1293
21311,1065
21312,2270
21313,2257
21314,1618
21315,1148
21316,1401
21317,1493
21318,1035
21319,1258
21320,1214
21321,2054
21322,2061
21323,1300
21324,1462
21325,1894
21326,2424
21327,2220
21328,2772
21329,2972
21330,4179
21331,2716
21332,3965
21333,3309
21334,2959
21335,3060
21336,2733
21337,2492
21338,2926
21339,1840
21340,1527
21341,1430
21342,1879
21343,1551
21344,1114
21345,895
21346,819
21347,4167
21348,2565
21349,4016
21350,4001
21351,3899
21352,3458
21353,1932
21354,4073
21355,3400
21356,2560
21357,3924
21358,3788
21359,3542
21360,3629
21361,3207
21362,4507
21363,2535
21364,2091
21365,2419
21366,1727
21367,2515
21368,2056
21369,1945
21370,2665
21371,2483
21372,2871
21373,4089
21374,4421
21375,4249
21376,2991
21377,0
21378,2114
21379,2447
21380,3342
21381,3503
21382,2855
21383,848
21384,657
21385,2263
21386,2562
21387,2540
21388,2282
21389,2880
21390,3068
21391,2066
21392,1622
21393,1235
21394,1312
21395,1301
21396,1304
21397,1509
21398,955
21399,1051
21400,1080
21401,1224
21402,1397
21403,1211
21404,2329
21405,2057
21406,2452
21407,1352
21408,1571
21409,1477
21410,1537
21411,1355
21412,1490
21413,1573
21414,1886
21415,1717
21416,2607
21417,1250
21418,1492
21419,2348
21420,1175
21421,2946
21422,2937
21423,2618
21424,2985
21425,2906
21426,4132
21427,4319
21428,3021
21429,3349
21430,2424
21431,3633
21432,3968
21433,3044
21434,3625
21435,3283
21436,4030
21437,3400
21438,3306
21439,3277
21440,2651
21441,3585
21442,2807
21443,2822
21444,2847
21445,3946
21446,3992
21447,1898
21448,3254
21449,1281
21450,2095
21451,1883
21452,1892
21453,1936
21454,0
21455,2325
21456,2306
21457,2155
21458,1600
21459,1520
21460,1361
21461,1524
21462,1689
21463,1696
21464,1763
21465,1621
21466,1554
21467,1766
21468,1414
21469,954
21470,934
21471,959
21472,647
21473,827
21474,724
21475,1534
21476,3253
21477,3246
21478,3132
21479,3758
21480,3606
21481,4641
21482,3452
21483,3136
21484,4189
21485,4314
21486,4184
21487,3661
21488,3144
21489,3425
21490,2486
21491,4626
21492,3954
21493,3194
21494,2202
21495,2222
21496,4095
21497,2807
21498,5411
21499,4163
21500,3298
21501,5268
21502,5029
21503,4934
21504,5430
21505,4568
21506,4669
21507,4063
21508,5238
21509,4281
21510,4825
21511,4637
21512,2752
21513,2872
21514,3555
21515,3673
21516,3525
21517,4023
21518,3683
21519,4041
21520,3863
21521,3707
21522,3581
21523,3873
21524,3657
21525,4056
21526,3274
21527,3706
21528,3240
21529,3642
21530,4152
21531,3477
21532,3218
21533,3519
21534,3920
21535,3622
21536,2695
21537,2593
21538,1997
21539,1746
21540,1759
21541,2075
21542,2226
21543,2482
21544,1703
21545,1730
21546,2908
21547,2476
21548,2854
21549,2464
21550,1793
21551,2059
21552,2283
21553,3007
21554,2453
21555,2935
21556,4859
21557,4914
21558,4336
21559,3440
21560,3063
21561,3327
21562,4685
21563,4157
21564,5004
21565,4626
21566,4464
21567,2797
21568,5915
21569,5169
21570,4292
21571,0
21572,3258
21573,2798
21574,1535
21575,1853
21576,2195
21577,2418
21578,0
21579,1561
21580,1792
21581,4596
21582,4152
21583,4978
21584,3267
21585,4420
21586,4938
21587,4143
21588,2226
21589,0
21590,3596
21591,0
21592,3496
21593,0
21594,4723
21595,3441
21596,5999
21597,5841
21598,6117
21599,6378
21600,6031
21601,607
21602,3527
21603,3331
21604,3298
21605,3528
21606,3413
21607,2765
21608,766
21609,1922
21610,1930
21611,3711
21612,4789
21613,5273
21614,4334
21615,4850
21616,4592
21617,4568
21618,0
21619,5055
21620,4850
21621,4277
21622,3826
21623,3737
21624,3655
21625,0
21626,1663
21627,3881
21628,3491
21629,4130
21630,4089
21631,3830
21632,4678
21633,2910
21634,5010
21635,7115
21636,5925
21637,4778
21638,4650
21639,5104
21640,2853
21641,3310
21642,2476
21643,2776
21644,4552
21645,3864
21646,1733
21647,1844
21648,1806
21649,1644
21650,2842
21651,2676
21652,2833
21653,1217
21654,2388
21655,2496
21656,4885
21657,6542
21658,5900
21659,4853
21660,5258
21661,2742
21662,680
21663,4932
21664,5603
21665,2539
21666,4163
21667,5069
21668,2265
21669,2362
21670,2908
21671,2644
21672,2930
21673,5589
21674,5967
21675,6117
21676,4495
21677,2439
21678,2670
21679,2121
21680,1555
21681,2929
21682,4769
21683,2352
21684,1194
21685,4154
21686,4641
21687,3692
21688,2222
21689,1538
21690,2520
21691,4801
21692,5253
21693,5138
21694,4455
21695,3420
21696,3786
21697,3319
21698,1168
21699,1184
21700,3184
21701,3221
21702,2258
21703,2575
21704,2729
21705,1577
21706,1382
21707,2909
21708,2423
21709,1180
21710,1771
21711,5359
21712,3678
21713,1270
21714,1283
21715,2210
21716,4769
21717,4152
21718,4368
21719,1213
21720,5844
21721,5373
21722,2972
21723,2615
21724,807
21725,5925
21726,5263
21727,5617
21728,5822
21729,4066
21730,4887
21731,4509
21732,1343
21733,2261
21734,2489
21735,0
21736,3323
21737,4046
21738,5371
21739,7124
21740,1990
21741,3132
21742,5214
21743,398
21744,3259
21745,2412
21746,3205
21747,2606
21748,0
21749,3746
21750,3683
21751,2968
21752,1964
21753,676
21754,1848
21755,2089
21756,4891
21757,2596
21758,8249
21759,0
21760,6112
21761,2173
21762,0
21763,3374
21764,5704
21765,3869
21766,3515
21767,1343
21768,3283
21769,3864
21770,4093
21771,0
21772,2453
21773,2598
21774,2821
21775,6878
21776,7355
21777,1902
21778,1751
21779,557
21780,2939
21781,1107
21782,928
21783,5667
21784,5521
21785,5502
21786,6673
21787,2870
21788,3826
21789,3998
21790,3928
21791,3469
21792,4641
21793,0
21794,1972
21795,5786
21796,5782
21797,4149
21798,2613
21799,1753
21800,1972
21801,3045
21802,4844
21803,4333
21804,4489
21805,5001
21806,0
21807,3865
21808,3241
21809,4948
21810,4584
21811,1753
21812,3396
21813,1707
21814,2962
21815,3061
21816,2876
21817,6361
21818,6567
21819,1481
21820,1381
21821,1806
21822,1098
21823,2539
21824,1690
21825,1413
21826,1392
21827,7537
21828,0
21829,0
21830,3845
21831,4459
21832,0
21833,1036
21834,1944
21835,2492
21836,1591
21837,1684
21838,5567
21839,5732
21840,6373
21841,4206
21842,2556
21843,2383
21844,903
21845,1924
21846,1884
21847,2203
21848,1782
21849,3729
21850,3050
21851,1176
21852,3220
21853,3745
21854,6676
21855,3310
21856,7418
21857,4361
21858,3186
21859,3167
21860,5985
21861,5237
21862,3281
21863,312
21864,2163
21865,5570
21866,1359
21867,4884
21868,471
21869,369
21870,3355
21871,3474
21872,4096
21873,7231
21874,2952
21875,1794
21876,2180
21877,1561
21878,1698
21879,6793
21880,3514
21881,1590
21882,925
21883,2769
21884,4077
21885,3073
21886,384
21887,1052
21888,2555
21889,1331
21890,3862
21891,4121
21892,0
21893,0
21894,4273
21895,985
21896,1298
21897,1808
21898,1694
21899,1758
21900,1402
21901,1832
21902,1718
21903,1727
21904,1980
21905,2081
21906,5931
21907,4772
21908,4062
21909,1666
21910,1256
21911,2749
21912,2857
21913,3730
21914,5028
21915,5943
21916,3794
21917,1869
21918,3923
21919,1906
21920,2026
21921,2757
21922,9125
21923,4054
21924,4372
21925,3924
21926,3276
21927,4811
21928,5018
21929,4825
21930,5012
21931,4309
21932,5402
21933,4379
21934,4020
21935,2757
21936,932
21937,659
21938,884
21939,1571
21940,467
21941,1063
21942,1307
21943,1364
21944,2102
21945,2116
21946,1644
21947,4834
21948,4674
21949,6540
21950,3904
21951,2126
21952,4450
21953,4094
21954,1968
21955,1364
21956,1167
21957,971
21958,1114
21959,1317
21960,1686
21961,3486
21962,3766
21963,3767
21964,3075
21965,2703
21966,5984
21967,6945
21968,0
21969,4949
21970,0
21971,0
21972,6381
21973,3280
21974,3848
21975,3712
21976,2725
21977,4747
21978,7287
21979,5373
21980,546
21981,914
21982,2191
21983,5773
21984,6419
21985,2181
21986,2848
21987,1018
21988,1168
21989,2347
21990,1745
21991,2280
21992,4178
21993,6715
21994,5346
21995,893
21996,6656
21997,3739
21998,5482
21999,5868
22000,5925
22001,6172
22002,1300
22003,1758
22004,724
22005,1476
22006,6794
22007,0
22008,3904
22009,2483
22010,0
22011,0
22012,0
22013,0
22014,5478
22015,6499
22016,5821
22017,5044
22018,5754
22019,4982
22020,4035
22021,2846
22022,3429
22023,4052
22024,3917
22025,4790
22026,4456
22027,4510
22028,4220
22029,6154
22030,319
22031,4603
22032,5273
22033,4709
22034,6933
22035,5558
22036,6186
22037,3832
22038,5630
22039,6104
22040,6548
22041,5973
22042,4521
22043,4768
22044,5094
22045,7773
22046,7774
22047,5986
22048,7059
22049,0
22050,6901
22051,4191
22052,4088
22053,0
22054,2524
22055,6811
22056,1705
22057,4152
22058,3321
22059,2906
22060,4826
22061,4704
22062,5169
22063,5820
22064,0
22065,5403
22066,4664
22067,5739
22068,3878
