,transit
15170,4796
15171,4145
15172,0
15173,3263
15174,0
15175,2666
15176,2937
15177,3017
15178,1614
15179,3042
15180,2444
15181,2099
15182,3339
15183,2697
15184,2777
15185,1715
15186,1025
15187,945
15188,2342
15189,2290
15190,2186
15191,2123
15192,2288
15193,2550
15194,1606
15195,747
15196,794
15197,1872
15198,1451
15199,1904
15200,2043
15201,2404
15202,3570
15203,3993
15204,0
15205,2546
15206,2897
15207,1420
15208,4835
15209,3064
15210,4146
15211,4128
15212,2540
15213,2047
15214,1086
15215,4320
15216,3462
15217,2890
15218,521
15219,1155
15220,1410
15221,3204
15222,3872
15223,2674
15224,2779
15225,4071
15226,2736
15227,3231
15228,3544
15229,2477
15230,2532
15231,3248
15232,3278
15233,3260
15234,4094
15235,1625
15236,1062
15237,1006
15238,1672
15239,2404
15240,1677
15241,1777
15242,1951
15243,542
15244,487
15245,887
15246,957
15247,2185
15248,1350
15249,0
15250,2333
15251,2358
15252,2111
15253,1924
15254,1937
15255,3091
15256,3263
15257,4711
15258,2370
15259,3863
15260,4318
15261,4999
15262,3300
15263,3568
15264,2939
15265,3371
15266,2310
15267,3077
15268,3711
15269,3728
15270,4806
15271,5787
15272,0
15273,950
15274,1937
15275,2706
15276,873
15277,1156
15278,1143
15279,1402
15280,3807
15281,4355
15282,3243
15283,4035
15284,0
15285,3341
15286,3360
15287,5323
15288,2309
15289,3748
15290,2434
15291,3245
15292,4396
15293,3895
15294,3769
15295,3376
15296,3749
15297,3773
15298,3343
15299,2571
15300,0
15301,3157
15302,893
15303,1982
15304,3776
15305,3769
15306,3794
15307,4048
15308,2733
15309,2366
15310,3325
15311,3577
15312,4312
15313,1660
15314,2437
15315,3217
15316,1205
15317,518
15318,2331
15319,2668
15320,4251
15321,4075
15322,3455
15323,4797
15324,0
15325,2433
15326,1452
15327,2699
15328,1208
15329,1008
15330,1818
15331,1830
15332,1676
15333,2580
15334,2656
15335,3432
15336,1227
15337,1145
15338,680
15339,474
15340,633
15341,560
15342,3721
15343,3639
15344,3243
15345,2813
15346,3428
15347,4459
15348,1935
15349,1730
15350,1623
15351,2275
15352,2978
15353,1891
15354,1917
15355,3462
15356,3441
15357,5471
15358,4143
15359,3308
15360,3351
15361,4708
15362,2698
15363,3438
15364,3637
15365,3248
15366,2492
15367,2530
15368,4068
15369,2781
15370,3558
15371,2485
15372,3891
15373,3950
15374,5479
15375,5908
15376,5709
15377,4805
15378,2009
15379,2564
15380,171
15381,2765
15382,2674
15383,4218
15384,2953
15385,3850
15386,3654
15387,4651
15388,5031
15389,2113
15390,992
15391,857
15392,4034
15393,2150
15394,3152
15395,2835
15396,0
15397,4395
15398,3383
15399,3452
15400,4961
15401,3788
15402,978
15403,1496
15404,1613
15405,221
15406,343
15407,2205
15408,3204
15409,3952
15410,3808
15411,3852
15412,4199
15413,4265
15414,4242
15415,3831
15416,3758
15417,5775
15418,3310
15419,2186
15420,3119
15421,2512
15422,2074
15423,2229
15424,3235
15425,2909
15426,2350
15427,1941
15428,1264
15429,836
15430,3504
15431,4062
15432,3607
15433,3249
15434,3357
15435,3769
15436,4054
15437,3858
15438,3870
15439,4813
15440,0
15441,1635
15442,2651
15443,3599
15444,3510
15445,3776
15446,3247
15447,3023
15448,3186
15449,2721
15450,2848
15451,3447
15452,2939
15453,2017
15454,915
15455,1003
15456,738
15457,1675
15458,2416
15459,2030
15460,2361
15461,2059
15462,2556
15463,2517
15464,2479
15465,2574
15466,2334
15467,2820
15468,2751
15469,2944
15470,3154
15471,2594
15472,2122
15473,1664
15474,1608
15475,618
15476,837
15477,232
15478,297
15479,570
15480,490
15481,2417
15482,984
15483,2577
15484,3312
15485,2293
15486,2243
15487,2362
15488,3602
15489,2638
15490,2554
15491,3484
15492,3169
15493,3328
15494,3525
15495,3137
15496,3000
15497,3009
15498,3315
15499,2942
15500,4060
15501,3260
15502,3665
15503,3240
15504,3220
15505,4961
15506,2727
15507,2656
15508,3781
15509,3330
15510,3756
15511,3786
15512,3055
15513,3458
15514,3332
15515,2882
15516,3037
15517,3770
15518,3893
15519,3957
15520,4611
15521,3405
15522,3696
15523,3270
15524,3315
15525,3729
15526,4281
15527,1892
15528,2274
15529,3773
15530,3504
15531,3569
15532,1993
15533,5051
15534,4063
15535,3791
15536,4122
15537,4474
15538,2986
15539,3974
15540,4392
15541,3329
15542,3201
15543,3095
15544,3629
15545,3438
15546,3804
15547,4616
15548,4184
15549,3871
15550,3733
15551,3789
15552,3977
15553,3860
15554,3297
15555,4893
15556,3725
15557,5406
15558,6758
15559,5389
15560,4232
15561,3137
15562,2480
15563,5519
15564,0
15565,5334
15566,4680
15567,4191
15568,4097
15569,4680
15570,4645
15571,3279
15572,3436
15573,3189
15574,1963
15575,1778
15576,2382
15577,2124
15578,2096
15579,2016
15580,2023
15581,2765
15582,1703
15583,1667
15584,144
15585,65
15586,370
15587,279
15588,905
15589,1131
15590,3482
15591,3401
15592,3243
15593,3947
15594,3282
15595,3573
15596,2911
15597,3187
15598,3574
15599,2757
15600,3563
15601,0
15602,3140
15603,4011
15604,3889
15605,3493
15606,3949
15607,4390
15608,4067
15609,4192
15610,3644
15611,2045
15612,5261
15613,4043
15614,4939
15615,3754
15616,3113
15617,4656
15618,3523
15619,3308
15620,3068
15621,2913
15622,3804
15623,3707
15624,3384
15625,3335
15626,3163
15627,0
15628,3778
15629,2600
15630,5027
15631,5383
15632,5028
15633,3203
15634,5280
15635,1908
15636,2560
15637,3216
15638,3443
15639,954
15640,1810
15641,2924
15642,1030
15643,714
15644,1400
15645,2964
15646,3178
15647,1970
15648,0
15649,3140
15650,4045
15651,4719
15652,2954
15653,3570
15654,3344
15655,3693
15656,3909
15657,3188
15658,2381
15659,1690
15660,2535
15661,2780
15662,2591
15663,3167
15664,2688
15665,2895
15666,3687
15667,2794
15668,2018
15669,5655
15670,4404
15671,3094
15672,3041
15673,1742
15674,2738
15675,2366
15676,3527
15677,3817
15678,2705
15679,2967
15680,3287
15681,2121
15682,1976
15683,6013
15684,3127
15685,3247
15686,5757
15687,0
15688,2792
15689,855
15690,2341
15691,2127
15692,2645
15693,2457
15694,1275
15695,2908
15696,4189
15697,3508
15698,3317
15699,5125
15700,2971
15701,2127
15702,775
15703,818
15704,1213
15705,2324
15706,1967
15707,2637
15708,2511
15709,2064
15710,1328
15711,338
15712,277
15713,315
15714,471
15715,1973
15716,2844
15717,3099
15718,3401
15719,4589
15720,3083
15721,3267
15722,2512
15723,2864
15724,4767
15725,4266
15726,4434
15727,3267
15728,3964
15729,2678
15730,3713
15731,3733
15732,3721
15733,3020
15734,2841
15735,6007
15736,5133
15737,5535
15738,2005
15739,2157
15740,2461
15741,393
15742,987
15743,1030
15744,2010
15745,2547
15746,1583
15747,995
15748,2697
15749,2295
15750,975
15751,2352
15752,4885
15753,2660
15754,3556
15755,3686
15756,3760
15757,3795
15758,3456
15759,1682
15760,4892
15761,4127
15762,3513
15763,5132
15764,4934
15765,4770
15766,2008
15767,1259
15768,2592
15769,4114
15770,2915
15771,3571
15772,3467
15773,2652
15774,2453
15775,2544
15776,2295
15777,2359
15778,2360
15779,2317
15780,2567
15781,2201
15782,3018
15783,3195
15784,2269
15785,2579
15786,1664
15787,2412
15788,2502
15789,2225
15790,2411
15791,767
15792,540
15793,667
15794,1087
15795,1280
15796,1016
15797,780
15798,785
15799,668
15800,537
15801,1220
15802,1501
15803,1513
15804,1130
15805,415
15806,2594
15807,2388
15808,1147
15809,1408
15810,1174
15811,2194
15812,2218
15813,1916
15814,1691
15815,1713
15816,2559
15817,1599
15818,2225
15819,1897
15820,2343
15821,2307
15822,2459
15823,2227
15824,2234
15825,2221
15826,1907
15827,2162
15828,2204
15829,2079
15830,2116
15831,2406
15832,2349
15833,2241
15834,2055
15835,2391
15836,2511
15837,2805
15838,2655
15839,2470
15840,2912
15841,2780
15842,2577
15843,2074
15844,2243
15845,2272
15846,2014
15847,2845
15848,2528
15849,2848
15850,2794
15851,2846
15852,2336
15853,2541
15854,2676
15855,2492
15856,2480
15857,2316
15858,2512
15859,2524
15860,3075
15861,3185
15862,1870
15863,2396
15864,2762
15865,2571
15866,2400
15867,1851
15868,1500
15869,1408
15870,1290
15871,1319
15872,1398
15873,1492
15874,732
15875,461
15876,932
15877,794
15878,777
15879,572
15880,564
15881,232
15882,439
15883,272
15884,388
15885,376
15886,393
15887,635
15888,777
15889,2028
15890,1843
15891,1986
15892,1019
15893,2394
15894,1398
15895,1275
15896,2308
15897,2011
15898,2971
15899,3145
15900,2168
15901,1775
15902,3037
15903,970
15904,912
15905,2790
15906,3259
15907,2369
15908,2919
15909,3408
15910,2419
15911,3157
15912,4593
15913,2026
15914,2929
15915,4487
15916,2812
15917,4471
15918,3536
15919,2698
15920,2495
15921,2536
15922,2518
15923,3094
15924,3172
15925,2878
15926,3019
15927,3071
15928,3091
15929,4822
15930,2855
15931,3565
15932,3698
15933,3433
15934,2480
15935,2803
15936,2637
15937,2827
15938,2655
15939,2515
15940,3524
15941,3452
15942,4352
15943,3072
15944,2898
15945,3903
15946,4052
15947,4093
15948,3057
15949,2484
15950,2477
15951,2956
15952,2941
15953,3214
15954,3696
15955,3376
15956,3259
15957,3028
15958,2797
15959,2965
15960,2860
15961,3077
15962,3138
15963,3308
15964,3498
15965,3448
15966,3094
15967,2513
15968,2702
15969,3169
15970,3037
15971,3141
15972,3062
15973,3225
15974,3108
15975,3397
15976,3035
15977,3197
15978,0
15979,3197
15980,3017
15981,2965
15982,3564
15983,3142
15984,3336
15985,3339
15986,2553
15987,3072
15988,2103
15989,3166
15990,2994
15991,3474
15992,3400
15993,2109
15994,2735
15995,2810
15996,2754
15997,2707
15998,3034
15999,3464
16000,3028
16001,2969
16002,2363
16003,3515
16004,3289
16005,2133
16006,3391
16007,0
16008,3028
16009,3466
16010,3127
16011,2715
16012,3311
16013,3032
16014,4307
16015,3395
16016,3351
16017,4392
16018,3014
16019,3197
16020,3806
16021,3498
16022,4050
16023,2922
16024,3114
16025,2717
16026,2682
16027,3016
16028,3264
16029,2731
16030,2718
16031,2941
16032,2919
16033,3310
16034,3127
16035,3172
16036,3488
16037,2786
16038,3666
16039,2248
16040,1926
16041,3246
16042,3522
16043,3582
16044,4011
16045,3596
16046,3669
16047,3260
16048,3227
16049,3484
16050,2934
16051,3154
16052,2921
16053,3155
16054,2783
16055,3124
16056,1419
16057,1726
16058,1697
16059,2581
16060,5063
16061,5157
16062,3695
16063,4185
16064,4397
16065,4709
16066,3763
16067,4219
16068,4442
16069,3373
16070,3922
16071,4608
16072,4277
16073,3879
16074,4535
16075,4062
16076,4124
16077,3831
16078,3597
16079,3982
16080,2351
16081,2025
16082,2708
16083,3760
16084,3378
16085,4066
16086,1939
16087,2757
16088,2052
16089,2830
16090,2874
16091,3583
16092,3167
16093,2749
16094,2672
16095,3379
16096,3220
16097,2996
16098,3804
16099,3358
16100,3485
16101,3484
16102,3694
16103,3196
16104,3215
16105,3441
16106,3508
16107,2977
16108,3391
16109,3419
16110,3595
16111,2899
16112,3318
16113,3406
16114,3107
16115,2531
16116,2801
16117,2706
16118,2873
16119,2718
16120,3085
16121,2981
16122,2930
16123,3381
16124,3821
16125,3577
16126,3735
16127,3137
16128,2751
16129,3250
16130,2973
16131,2532
16132,2844
16133,3191
16134,3840
16135,3370
16136,3687
16137,3398
16138,3416
16139,3443
16140,3201
16141,3319
16142,3247
16143,3451
16144,3086
16145,2991
16146,2708
16147,2742
16148,2631
16149,3518
16150,3055
16151,2898
16152,3436
16153,4066
16154,3771
16155,3769
16156,3321
16157,3894
16158,3900
16159,3281
16160,3082
16161,2885
16162,3178
16163,3526
16164,3717
16165,5371
16166,3990
16167,4443
16168,4423
16169,3594
16170,3645
16171,4330
16172,3656
16173,4021
16174,2506
16175,6088
16176,4323
16177,5624
16178,4872
16179,4026
16180,4220
16181,3921
16182,3012
16183,2384
16184,2486
16185,0
16186,5627
16187,0
16188,0
16189,0
16190,4810
16191,5280
16192,5185
16193,4809
16194,0
16195,0
16196,10368
16197,10894
16198,0
16199,0
16200,3912
16201,3246
16202,2986
16203,2613
16204,3256
16205,3875
16206,2108
16207,1811
16208,1701
16209,1422
16210,1650
16211,1673
16212,1367
16213,1709
16214,1224
16215,2548
16216,2649
16217,2464
16218,3417
16219,3032
16220,3293
16221,1363
16222,1476
16223,2636
16224,3269
16225,3534
16226,3460
16227,4110
16228,5767
16229,4221
16230,3978
16231,3121
16232,6400
16233,1826
16234,3003
16235,2740
16236,2826
16237,2529
16238,2383
16239,2504
16240,2432
16241,2572
16242,2315
16243,2232
16244,1713
16245,1778
16246,1058
16247,901
16248,1636
16249,1768
16250,1996
16251,1712
16252,1741
16253,1614
16254,1472
16255,2161
16256,1947
16257,2224
16258,2630
16259,2162
16260,1643
16261,1647
16262,1424
16263,748
16264,425
16265,452
16266,728
16267,602
16268,383
16269,503
16270,608
16271,287
16272,782
16273,663
16274,2414
16275,2464
16276,900
16277,2472
16278,2391
16279,2187
16280,2013
16281,1069
16282,2831
16283,2859
16284,2594
16285,2596
16286,3149
16287,3042
16288,2991
16289,2965
16290,3038
16291,2772
16292,3965
16293,4012
16294,2869
16295,1990
16296,2346
16297,3371
16298,2636
16299,3327
16300,2707
16301,3219
16302,2651
16303,3028
16304,3225
16305,3361
16306,2490
16307,2601
16308,3421
16309,3287
16310,3305
16311,3121
16312,3167
16313,2197
16314,3077
16315,3423
16316,3493
16317,3309
16318,3700
16319,2451
16320,2322
16321,3028
16322,2800
16323,2955
16324,0
16325,3377
16326,2803
16327,3054
16328,4395
16329,3478
16330,4088
16331,3299
16332,3722
16333,3180
16334,3428
16335,3889
16336,3738
16337,4044
16338,3939
16339,3624
16340,3403
16341,1642
16342,1913
16343,5281
16344,3846
16345,4173
16346,4519
16347,4503
16348,4336
16349,4950
16350,3313
16351,0
16352,3452
16353,2126
16354,4067
16355,2884
16356,3166
16357,3141
16358,2934
16359,3467
16360,3235
16361,3249
16362,3130
16363,3480
16364,3791
16365,3605
16366,3606
16367,3554
16368,3815
16369,3519
16370,2907
16371,3153
16372,3884
16373,4429
16374,5073
16375,4232
16376,4256
16377,4149
16378,3054
16379,0
16380,0
16381,5215
16382,5275
16383,5308
16384,5240
16385,0
16386,0
16387,4253
16388,3243
16389,3392
16390,4011
16391,3444
16392,1804
16393,1879
16394,2531
16395,2645
16396,1394
16397,2988
16398,2782
16399,4068
16400,3178
16401,2713
16402,3147
16403,2823
16404,1628
16405,3073
16406,4669
16407,4047
16408,5113
16409,4557
16410,2966
16411,4981
16412,4135
16413,0
16414,6164
16415,1308
16416,2354
16417,3019
16418,3887
16419,1740
16420,2933
16421,2440
16422,1792
16423,2294
16424,2802
16425,2676
16426,3120
16427,3217
16428,3390
16429,4353
16430,2327
16431,3804
16432,2318
16433,4945
16434,3912
16435,4410
16436,2704
16437,2746
16438,2468
16439,2631
16440,1166
16441,1051
16442,1826
16443,2008
16444,2359
16445,2279
16446,2618
16447,2379
16448,2320
16449,699
16450,364
16451,452
16452,1661
16453,2035
16454,2971
16455,2711
16456,3108
16457,2886
16458,3728
16459,3359
16460,3356
16461,3612
16462,3015
16463,3212
16464,3453
16465,3167
16466,2330
16467,3492
16468,2736
16469,3817
16470,3050
16471,2817
16472,3146
16473,3627
16474,2989
16475,2502
16476,2381
16477,1450
16478,2060
16479,4493
16480,3046
16481,3185
16482,2967
16483,3258
16484,3501
16485,3461
16486,3071
16487,3395
16488,2912
16489,3628
16490,3591
16491,3412
16492,3739
16493,3671
16494,3089
16495,2982
16496,4092
16497,5209
16498,2153
16499,1955
16500,0
16501,4349
16502,3858
16503,2691
16504,3473
16505,5541
16506,2111
16507,3575
16508,3226
16509,3812
16510,3888
16511,0
16512,0
16513,1129
16514,1894
16515,620
16516,2997
16517,2589
16518,2600
16519,2510
16520,3221
16521,2918
16522,3671
16523,2391
16524,3849
16525,0
16526,2715
16527,3357
16528,2200
16529,2295
16530,1909
16531,1294
16532,711
16533,1935
16534,2067
16535,2353
16536,2290
16537,2392
16538,2458
16539,2395
16540,2564
16541,1310
16542,1178
16543,596
16544,654
16545,1083
16546,806
16547,809
16548,525
16549,249
16550,656
16551,424
16552,1522
16553,1397
16554,1244
16555,872
16556,1995
16557,1695
16558,2814
16559,2032
16560,2438
16561,2664
16562,1931
16563,2474
16564,2663
16565,3299
16566,2455
16567,2286
16568,2328
16569,2363
16570,2935
16571,2726
16572,2632
16573,3393
16574,2697
16575,3282
16576,2113
16577,3806
16578,2921
16579,2748
16580,2826
16581,3025
16582,3049
16583,2819
16584,2476
16585,2169
16586,3161
16587,2838
16588,3190
16589,2844
16590,3487
16591,2929
16592,0
16593,0
16594,3210
16595,2797
16596,3275
16597,4455
16598,3052
16599,2978
16600,3063
16601,2767
16602,2650
16603,2836
16604,1461
16605,2504
16606,3638
16607,2695
16608,4336
16609,3574
16610,2638
16611,4042
16612,3848
16613,3775
16614,2796
16615,3780
16616,2789
16617,3495
16618,4530
16619,5265
16620,5653
16621,2481
16622,4629
16623,4001
16624,2461
16625,0
16626,5173
16627,4112
16628,2915
16629,2017
16630,1710
16631,2266
16632,3088
16633,3476
16634,3587
16635,3089
16636,1382
16637,1129
16638,2241
16639,1369
16640,894
16641,461
16642,2802
16643,2442
16644,2793
16645,3127
16646,2908
16647,3090
16648,2978
16649,1074
16650,5166
16651,3568
16652,2941
16653,4105
16654,3694
16655,3881
16656,2513
16657,1994
16658,833
16659,1055
16660,1128
16661,961
16662,1996
16663,2062
16664,2393
16665,2267
16666,1671
16667,2417
16668,1812
16669,2377
16670,2464
16671,2562
16672,2137
16673,2614
16674,1587
16675,1338
16676,1123
16677,952
16678,647
16679,846
16680,820
16681,457
16682,465
16683,459
16684,368
16685,380
16686,1595
16687,647
16688,1617
16689,2397
16690,2446
16691,3334
16692,2995
16693,2997
16694,3024
16695,2783
16696,2711
16697,3317
16698,3369
16699,2270
16700,3129
16701,2964
16702,3509
16703,2898
16704,3075
16705,2856
16706,2296
16707,2904
16708,3597
16709,3134
16710,4553
16711,4078
16712,3373
16713,3207
16714,3041
16715,1383
16716,4941
16717,3496
16718,4586
16719,2787
16720,3363
16721,3352
16722,3674
16723,3053
16724,3299
16725,3602
16726,2943
16727,3176
16728,4495
16729,3678
16730,4092
16731,3609
16732,5276
16733,2377
16734,4626
16735,4884
16736,3987
16737,1635
16738,1857
16739,2249
16740,2331
16741,2358
16742,2349
16743,2285
16744,2193
16745,1589
16746,904
16747,1327
16748,926
16749,599
16750,461
16751,325
16752,2225
16753,2472
16754,2355
16755,3092
16756,2069
16757,3924
16758,4026
16759,3714
16760,3649
16761,2227
16762,2925
16763,3505
16764,2352
16765,3008
16766,4033
16767,3573
16768,3208
16769,3565
16770,2024
16771,2880
16772,3373
16773,5597
16774,5116
16775,3942
16776,2718
16777,3736
16778,1867
16779,905
16780,1507
16781,2258
16782,3615
16783,2920
16784,3568
16785,3690
16786,0
16787,0
16788,0
16789,0
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,3088
16797,3039
16798,2039
16799,3437
16800,3264
16801,3056
16802,3071
16803,2768
16804,0
16805,0
16806,0
16807,3476
16808,0
16809,3368
16810,2912
16811,2678
16812,3541
16813,3388
16814,3337
16815,3457
16816,3365
16817,3122
16818,3162
16819,3482
16820,3334
16821,2821
16822,2746
16823,2811
16824,3277
16825,3394
16826,0
16827,0
16828,0
16829,3599
16830,0
16831,3556
16832,3569
16833,0
16834,0
16835,0
16836,0
16837,0
16838,0
16839,0
16840,0
16841,0
16842,0
16843,0
16844,0
16845,0
16846,3113
16847,1976
16848,2092
16849,2029
16850,2058
16851,1471
16852,1549
16853,1175
16854,1673
16855,1456
16856,1442
16857,1375
16858,1322
16859,1208
16860,1130
16861,980
16862,819
16863,1005
16864,260
16865,0
16866,896
16867,1426
16868,0
16869,0
16870,1500
16871,1381
16872,1349
16873,1409
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,3502
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,0
16891,0
16892,0
16893,0
16894,0
16895,0
16896,0
16897,0
16898,0
16899,0
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,0
16911,0
16912,0
16913,0
16914,0
16915,0
16916,0
16917,0
16918,0
16919,0
16920,0
16921,0
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,0
16929,0
16930,0
16931,0
16932,0
16933,0
16934,0
16935,0
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,0
16949,0
16950,0
16951,0
16952,0
16953,0
16954,0
16955,0
16956,0
16957,0
16958,0
16959,841
16960,1606
16961,1576
16962,0
16963,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,0
16971,0
16972,0
16973,0
16974,0
16975,0
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
16986,0
16987,0
16988,0
16989,0
16990,0
16991,0
16992,0
16993,0
16994,0
16995,0
16996,0
16997,0
16998,0
16999,0
17000,0
17001,0
17002,0
17003,0
17004,0
17005,0
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,0
17013,0
17014,0
17015,0
17016,0
17017,0
17018,0
17019,0
17020,0
17021,0
17022,0
17023,0
17024,0
17025,0
17026,0
17027,0
17028,0
17029,2203
17030,2863
17031,0
17032,0
17033,0
17034,3404
17035,1555
17036,1625
17037,3461
17038,3914
17039,2527
17040,4197
17041,3448
17042,3125
17043,3671
17044,3760
17045,1876
17046,1358
17047,1363
17048,1708
17049,2101
17050,1638
17051,1574
17052,2330
17053,1991
17054,2320
17055,1750
17056,1697
17057,1660
17058,1581
17059,1887
17060,1256
17061,1378
17062,724
17063,1080
17064,1801
17065,1930
17066,2332
17067,677
17068,666
17069,2046
17070,1941
17071,1265
17072,2640
17073,1945
17074,1909
17075,2666
17076,1474
17077,1875
17078,1940
17079,2919
17080,3280
17081,3395
17082,2959
17083,3085
17084,2963
17085,2796
17086,3331
17087,3023
17088,2901
17089,2970
17090,2653
17091,2103
17092,2002
17093,2806
17094,2654
17095,3266
17096,2760
17097,2467
17098,4130
17099,2952
17100,2659
17101,2529
17102,2593
17103,2474
17104,2053
17105,1977
17106,3701
17107,3051
17108,2755
17109,5415
17110,4188
17111,2814
17112,3913
17113,4545
17114,0
17115,3677
17116,3622
17117,3605
17118,2847
17119,2667
17120,2200
17121,2133
17122,2829
17123,3411
17124,3443
17125,2829
17126,2634
17127,3338
17128,2582
17129,2699
17130,4130
17131,3628
17132,4124
17133,4686
17134,4263
17135,3978
17136,4074
17137,3134
17138,4072
17139,2265
17140,2300
17141,2340
17142,1237
17143,1654
17144,1885
17145,2092
17146,1711
17147,2157
17148,3180
17149,2285
17150,2411
17151,1595
17152,1982
17153,1193
17154,1115
17155,518
17156,605
17157,2490
17158,2478
17159,1703
17160,2047
17161,1889
17162,2236
17163,3226
17164,2415
17165,2926
17166,3037
17167,3008
17168,3265
17169,3480
17170,3079
17171,2156
17172,2805
17173,2765
17174,2736
17175,2839
17176,3096
17177,3671
17178,2479
17179,2286
17180,3245
17181,3758
17182,3190
17183,3380
17184,4176
17185,3646
17186,3281
17187,3524
17188,2486
17189,2632
17190,2597
17191,4037
17192,3473
17193,3193
17194,2866
17195,5085
17196,2846
17197,4199
17198,4306
17199,0
17200,0
17201,2529
17202,1936
17203,4075
17204,1085
17205,1415
17206,1784
17207,1961
17208,1675
17209,1859
17210,3003
17211,2899
17212,1859
17213,2183
17214,2019
17215,1256
17216,1591
17217,1472
17218,1392
17219,3156
17220,877
17221,519
17222,2081
17223,2023
17224,2239
17225,2063
17226,2812
17227,2413
17228,1503
17229,2064
17230,1437
17231,2494
17232,2470
17233,1940
17234,2188
17235,2164
17236,2349
17237,2412
17238,2223
17239,2192
17240,2245
17241,2263
17242,2491
17243,2667
17244,1719
17245,1813
17246,2002
17247,2563
17248,2549
17249,2685
17250,2152
17251,2752
17252,2905
17253,3870
17254,3391
17255,2958
17256,2714
17257,2491
17258,2867
17259,0
17260,3052
17261,2980
17262,2937
17263,0
17264,2944
17265,3361
17266,2731
17267,3070
17268,2885
17269,3211
17270,2198
17271,2475
17272,3378
17273,3047
17274,3648
17275,3006
17276,3218
17277,1111
17278,983
17279,954
17280,2021
17281,1909
17282,1813
17283,4486
17284,3704
17285,3790
17286,2834
17287,3739
17288,4172
17289,5365
17290,3211
17291,2454
17292,2743
17293,2439
17294,2687
17295,4867
17296,3181
17297,2419
17298,2895
17299,2886
17300,2665
17301,3032
17302,2870
17303,3466
17304,4015
17305,3454
17306,2926
17307,3312
17308,5161
17309,3962
17310,4280
17311,4227
17312,3748
17313,4624
17314,3490
17315,3750
17316,3700
17317,3756
17318,3578
17319,3701
17320,2573
17321,3378
17322,3037
17323,3093
17324,3528
17325,3328
17326,3642
17327,3623
17328,3947
17329,2634
17330,3649
17331,2690
17332,3157
17333,3905
17334,5410
17335,2938
17336,4235
17337,3759
17338,0
17339,0
17340,3632
17341,3925
17342,4759
17343,3820
17344,3603
17345,0
17346,10711
17347,0
17348,4153
17349,2803
17350,2430
17351,4131
17352,3985
17353,1963
17354,2145
17355,1230
17356,1375
17357,1410
17358,3768
17359,10699
17360,2862
17361,2555
17362,1761
17363,1655
17364,2885
17365,1211
17366,2057
17367,1445
17368,1461
17369,2077
17370,1709
17371,4780
17372,4471
17373,3999
17374,4650
17375,3546
17376,4662
17377,4069
17378,4232
17379,5087
17380,6525
17381,5037
17382,4419
17383,2945
17384,3035
17385,3883
17386,3912
17387,4396
17388,3515
17389,0
17390,4747
17391,5278
17392,5854
17393,5853
17394,5378
17395,2252
17396,1646
17397,2668
17398,3904
17399,3271
17400,4236
17401,3445
17402,4282
17403,3499
17404,1983
17405,602
17406,5110
17407,4896
17408,4791
17409,4146
17410,4211
17411,6226
17412,2903
17413,1861
17414,983
17415,1057
17416,1308
17417,3331
17418,4708
17419,3353
17420,5515
17421,3350
17422,2855
17423,1605
17424,1833
17425,1675
17426,1589
17427,1320
17428,1142
17429,1487
17430,1688
17431,1160
17432,898
17433,740
17434,923
17435,878
17436,1063
17437,612
17438,178
17439,2201
17440,799
17441,2548
17442,3317
17443,2911
17444,2894
17445,2583
17446,1675
17447,2047
17448,2610
17449,2098
17450,2147
17451,2645
17452,2194
17453,3318
17454,1001
17455,2882
17456,2451
17457,0
17458,2515
17459,2279
17460,2861
17461,3243
17462,3133
17463,2723
17464,3051
17465,2439
17466,2706
17467,3133
17468,3097
17469,3738
17470,3702
17471,3620
17472,4355
17473,1054
17474,1151
17475,1418
17476,1076
17477,3240
17478,2582
17479,2965
17480,2124
17481,2338
17482,1874
17483,1822
17484,1372
17485,1540
17486,1452
17487,1615
17488,1381
17489,1612
17490,1754
17491,1309
17492,1599
17493,1538
17494,1519
17495,1398
17496,1494
17497,988
17498,2324
17499,1682
17500,1535
17501,1501
17502,1114
17503,1826
17504,1786
17505,1855
17506,1581
17507,1462
17508,1464
17509,1180
17510,2041
17511,1821
17512,1497
17513,1535
17514,1347
17515,1167
17516,1557
17517,1897
17518,1897
17519,1421
17520,1352
17521,2172
17522,1738
17523,2822
17524,2890
17525,2798
17526,3578
17527,2447
17528,3116
17529,2953
17530,1923
17531,1718
17532,1699
17533,1738
17534,1185
17535,955
17536,888
17537,701
17538,765
17539,817
17540,923
17541,906
17542,1310
17543,1030
17544,760
17545,1093
17546,1232
17547,1303
17548,637
17549,1137
17550,793
17551,1211
17552,1113
17553,1159
17554,427
17555,984
17556,1815
17557,1752
17558,628
17559,565
17560,634
17561,1964
17562,2194
17563,2062
17564,1346
17565,975
17566,1487
17567,1559
17568,1521
