,transit
8978,2703
8979,4262
8980,4719
8981,4544
8982,4108
8983,3812
8984,4401
8985,3464
8986,3156
8987,8767
8988,4164
8989,4529
8990,3671
8991,3701
8992,4695
8993,5780
8994,5501
8995,5558
8996,3256
8997,3484
8998,3984
8999,4244
9000,5310
9001,4489
9002,4038
9003,4363
9004,3876
9005,4129
9006,4925
9007,4459
9008,3768
9009,3496
9010,4528
9011,5135
9012,5106
9013,4694
9014,4718
9015,4193
9016,4895
9017,5419
9018,5442
9019,3340
9020,6626
9021,3323
9022,3986
9023,4398
9024,4333
9025,4578
9026,4287
9027,4682
9028,3946
9029,4052
9030,1977
9031,3571
9032,3228
9033,2897
9034,4450
9035,4322
9036,5504
9037,4071
9038,3871
9039,8358
9040,7977
9041,8035
9042,7954
9043,4711
9044,4372
9045,4834
9046,3483
9047,3644
9048,5725
9049,4826
9050,5196
9051,5296
9052,5397
9053,5595
9054,4776
9055,4752
9056,4813
9057,4621
9058,4526
9059,4692
9060,4652
9061,5132
9062,5094
9063,5452
9064,5476
9065,4955
9066,3210
9067,3242
9068,4317
9069,4401
9070,3883
9071,4713
9072,1228
9073,4022
9074,3484
9075,3652
9076,3262
9077,8873
9078,4923
9079,4380
9080,4510
9081,4617
9082,4346
9083,8331
9084,8309
9085,8251
9086,8420
9087,4359
9088,8121
9089,4545
9090,3490
9091,4610
9092,5715
9093,3357
9094,4415
9095,4464
9096,5183
9097,4842
9098,4760
9099,4471
9100,4950
9101,3868
9102,5337
9103,4694
9104,8283
9105,4511
9106,4686
9107,3720
9108,4021
9109,4909
9110,5497
9111,5154
9112,2783
9113,5584
9114,5852
9115,4652
9116,5713
9117,5768
9118,3427
9119,5079
9120,6088
9121,6492
9122,6214
9123,3619
9124,4774
9125,5674
9126,5546
9127,3990
9128,4691
9129,6646
9130,5577
9131,5075
9132,6907
9133,6396
9134,6455
9135,6582
9136,4832
9137,6036
9138,4770
9139,5032
9140,6142
9141,6060
9142,5491
9143,5561
9144,3811
9145,5435
9146,4803
9147,5364
9148,6231
9149,5236
9150,4811
9151,5711
9152,6006
9153,6310
9154,5477
9155,2427
9156,4398
9157,4923
9158,2912
9159,5987
9160,5475
9161,5721
9162,4856
9163,4482
9164,4234
9165,5533
9166,5165
9167,5260
9168,4471
9169,5915
9170,5123
9171,6776
9172,6264
9173,6568
9174,5729
9175,5882
9176,5411
9177,5552
9178,6770
9179,6172
9180,5687
9181,5616
9182,4791
9183,6309
9184,4711
9185,6052
9186,4331
9187,2370
9188,4597
9189,3888
9190,4292
9191,5258
9192,5132
9193,4918
9194,3930
9195,2311
9196,4379
9197,4581
9198,4776
9199,6622
9200,5262
9201,7472
9202,6108
9203,5405
9204,5332
9205,4403
9206,5114
9207,6776
9208,5256
9209,4687
9210,7401
9211,7567
9212,7211
9213,5880
9214,6656
9215,6612
9216,4937
9217,3042
9218,6978
9219,4740
9220,7906
9221,7949
9222,7775
9223,9285
9224,7950
9225,8032
9226,5679
9227,2852
9228,7116
9229,5809
9230,3941
9231,7034
9232,7476
9233,5115
9234,7220
9235,6405
9236,7380
9237,6676
9238,7112
9239,6244
9240,3369
9241,7366
9242,7382
9243,4706
9244,4936
9245,7896
9246,5670
9247,6868
9248,2509
9249,6346
9250,6499
9251,6835
9252,7408
9253,6771
9254,7319
9255,8251
9256,7625
9257,8580
9258,6727
9259,7724
9260,2777
9261,6599
9262,7931
9263,6240
9264,6266
9265,6693
9266,5402
9267,6410
9268,2858
9269,7678
9270,5822
9271,8571
9272,6940
9273,5864
9274,6759
9275,7540
9276,6479
9277,6992
9278,7679
9279,5864
9280,5624
9281,5904
9282,6419
9283,5782
9284,6417
9285,7687
9286,5860
9287,5459
9288,6249
9289,5655
9290,6274
9291,6020
9292,6053
9293,6148
9294,7536
9295,5681
9296,6596
9297,4648
9298,5599
9299,5259
9300,5633
9301,6531
9302,6742
9303,1945
9304,6292
9305,6370
9306,5259
9307,5282
9308,7528
9309,5454
9310,7534
9311,5571
9312,8116
9313,7624
9314,4260
9315,4238
9316,5409
9317,4323
9318,3626
9319,3125
9320,4141
9321,4054
9322,3842
9323,4542
9324,2948
9325,4867
9326,4698
9327,4100
9328,3546
9329,4512
9330,4606
9331,4308
9332,4734
9333,4782
9334,4425
9335,4041
9336,4068
9337,4855
9338,4357
9339,4768
9340,3615
9341,4325
9342,5238
9343,4479
9344,4419
9345,4514
9346,4789
9347,3913
9348,4027
9349,3962
9350,3796
9351,4733
9352,4856
9353,6090
9354,4778
9355,1970
9356,7032
9357,4540
9358,5553
9359,4130
9360,5242
9361,4659
9362,5781
9363,7446
9364,7305
9365,3413
9366,3549
9367,4026
9368,3957
9369,3703
9370,5892
9371,3567
9372,3728
9373,3482
9374,3260
9375,3812
9376,3739
9377,3980
9378,4002
9379,4243
9380,5716
9381,4134
9382,4105
9383,4113
9384,4156
9385,4032
9386,3523
9387,3757
9388,5737
9389,4065
9390,4639
9391,5430
9392,5050
9393,3897
9394,1599
9395,4153
9396,4056
9397,4309
9398,3857
9399,3897
9400,4526
9401,4969
9402,4426
9403,4575
9404,4748
9405,4630
9406,4299
9407,4076
9408,3827
9409,4028
9410,4679
9411,4078
9412,4092
9413,4827
9414,4596
9415,4133
9416,4609
9417,4821
9418,4779
9419,4407
9420,4155
9421,4238
9422,4152
9423,6389
9424,6243
9425,6061
9426,4677
9427,4273
9428,4163
9429,4129
9430,4360
9431,3988
9432,5314
9433,5287
9434,4975
9435,5240
9436,2988
9437,6087
9438,8298
9439,7608
9440,6904
9441,6795
9442,6344
9443,8053
9444,6859
9445,7584
9446,7770
9447,8971
9448,8682
9449,6610
9450,5350
9451,8837
9452,6744
9453,7551
9454,6748
9455,6486
9456,6289
9457,7430
9458,8145
9459,0
9460,0
9461,6139
9462,4938
9463,4836
9464,4318
9465,4272
9466,5039
9467,3347
9468,3970
9469,3291
9470,4043
9471,4132
9472,3618
9473,3441
9474,3190
9475,3756
9476,3299
9477,3194
9478,4410
9479,3675
9480,4058
9481,3942
9482,3721
9483,3408
9484,3424
9485,3743
9486,3221
9487,5325
9488,3659
9489,3992
9490,3743
9491,3914
9492,4018
9493,4296
9494,6360
9495,5815
9496,6302
9497,6183
9498,5781
9499,7174
9500,7395
9501,7544
9502,4939
9503,4860
9504,6121
9505,4986
9506,6476
9507,3581
9508,2603
9509,6925
9510,6375
9511,6241
9512,5924
9513,6090
9514,6872
9515,6819
9516,7274
9517,6823
9518,6741
9519,6657
9520,6683
9521,6671
9522,6123
9523,6991
9524,6796
9525,7099
9526,6425
9527,6908
9528,6543
9529,6737
9530,6356
9531,6137
9532,6317
9533,6163
9534,4616
9535,6618
9536,6508
9537,6435
9538,6631
9539,6378
9540,5607
9541,7325
9542,7111
9543,7326
9544,7234
9545,7243
9546,6446
9547,7729
9548,7432
9549,5600
9550,5555
9551,8077
9552,4584
9553,4388
9554,4634
9555,4622
9556,5929
9557,5737
9558,5879
9559,5687
9560,5759
9561,5559
9562,5586
9563,5768
9564,6529
9565,6416
9566,5800
9567,5618
9568,7067
9569,6320
9570,6511
9571,6378
9572,5379
9573,5314
9574,5240
9575,5334
9576,5335
9577,5405
9578,5323
9579,5354
9580,6093
9581,8619
9582,7171
9583,7090
9584,6035
9585,6879
9586,6777
9587,6044
9588,5995
9589,6370
9590,6321
9591,5146
9592,5008
9593,4600
9594,7086
9595,4437
9596,4465
9597,4048
9598,4752
9599,4845
9600,4111
9601,4221
9602,4151
9603,4363
9604,4291
9605,2255
9606,6173
9607,5988
9608,5525
9609,5787
9610,5496
9611,7293
9612,7507
9613,7350
9614,5188
9615,7251
9616,6934
9617,6624
9618,5420
9619,7208
9620,6987
9621,7206
9622,6665
9623,6672
9624,6596
9625,6782
9626,6902
9627,6591
9628,6465
9629,7065
9630,7056
9631,7169
9632,7104
9633,6889
9634,7182
9635,6907
9636,6806
9637,6949
9638,6863
9639,6800
9640,7690
9641,4220
9642,2509
9643,3784
9644,5233
9645,4514
9646,3668
9647,4532
9648,5184
9649,5563
9650,5696
9651,5412
9652,4357
9653,2654
9654,2505
9655,3633
9656,4420
9657,4438
9658,4169
9659,4176
9660,4286
9661,4299
9662,3969
9663,4569
9664,4549
9665,4135
9666,7209
9667,7592
9668,3551
9669,2467
9670,4394
9671,4139
9672,5772
9673,3780
9674,5469
9675,5924
9676,4381
9677,4234
9678,4335
9679,2769
9680,4390
9681,5606
9682,4617
9683,3682
9684,2946
9685,4483
9686,5008
9687,4917
9688,3708
9689,2610
9690,3779
9691,4134
9692,4143
9693,2357
9694,4828
9695,5594
9696,4242
9697,4132
9698,4098
9699,4623
9700,4191
9701,3991
9702,3998
9703,3957
9704,3020
9705,5340
9706,6296
9707,6907
9708,6564
9709,3071
9710,5296
9711,6804
9712,2899
9713,6033
9714,5965
9715,4488
9716,6758
9717,4543
9718,4492
9719,5551
9720,5255
9721,6991
9722,3986
9723,6531
9724,6376
9725,7161
9726,7781
9727,4323
9728,6605
9729,5021
9730,6817
9731,5936
9732,4820
9733,6188
9734,7201
9735,6721
9736,5869
9737,5673
9738,5854
9739,4877
9740,5716
9741,4766
9742,4859
9743,5932
9744,5799
9745,5686
9746,6337
9747,5781
9748,5648
9749,3251
9750,6661
9751,3427
9752,3077
9753,3961
9754,6173
9755,6191
9756,5848
9757,6417
9758,6220
9759,5529
9760,3835
9761,4037
9762,4917
9763,4835
9764,2448
9765,6434
9766,6165
9767,5871
9768,5446
9769,3987
9770,5438
9771,5882
9772,6654
9773,6103
9774,2946
9775,5995
9776,6017
9777,5471
9778,5584
9779,5075
9780,5359
9781,6754
9782,4746
9783,6616
9784,6869
9785,5769
9786,5408
9787,5917
9788,3943
9789,5323
9790,3106
9791,4489
9792,5571
9793,6329
9794,3340
9795,4853
9796,5764
9797,6013
9798,6697
9799,5097
9800,6893
9801,7306
9802,4766
9803,6384
9804,6221
9805,4011
9806,5636
9807,6023
9808,6107
9809,5347
9810,6416
9811,6124
9812,5275
9813,6169
9814,5996
9815,5548
9816,5714
9817,5637
9818,3466
9819,5486
9820,6134
9821,5580
9822,4552
9823,5058
9824,3675
9825,4779
9826,5233
9827,5170
9828,5469
9829,4425
9830,4426
9831,4496
9832,5424
9833,6234
9834,6348
9835,5366
9836,6210
9837,5375
9838,5324
9839,3072
9840,3802
9841,3691
9842,3519
9843,3294
9844,3248
9845,3157
9846,2627
9847,3798
9848,5240
9849,4827
9850,6406
9851,6297
9852,6838
9853,6582
9854,6067
9855,6122
9856,4511
9857,5996
9858,6359
9859,5816
9860,5672
9861,5933
9862,6216
9863,6036
9864,5782
9865,6189
9866,6220
9867,6397
9868,6647
9869,6242
9870,6164
9871,6131
9872,5930
9873,6263
9874,3456
9875,4040
9876,5898
9877,5802
9878,4753
9879,4563
9880,5433
9881,6897
9882,5802
9883,7097
9884,4875
9885,4549
9886,4670
9887,4689
9888,3755
9889,4798
9890,5587
9891,4543
9892,4610
9893,4563
9894,6164
9895,6296
9896,5484
9897,5493
9898,5442
9899,3858
9900,3727
9901,3071
9902,3800
9903,5698
9904,3711
9905,2353
9906,6409
9907,6427
9908,4629
9909,6014
9910,5958
9911,6124
9912,6338
9913,6765
9914,5273
9915,2987
9916,3042
9917,3302
9918,2439
9919,5811
9920,5395
9921,5645
9922,6089
9923,4691
9924,5281
9925,3591
9926,6494
9927,5163
9928,3375
9929,7077
9930,4401
9931,6466
9932,5902
9933,5465
9934,6104
9935,5889
9936,5833
9937,5710
9938,5880
9939,4580
9940,6559
9941,4511
9942,4738
9943,5174
9944,4290
9945,5366
9946,6305
9947,3613
9948,6005
9949,5068
9950,5418
9951,3350
9952,5833
9953,4455
9954,4663
9955,5353
9956,5259
9957,6301
9958,3097
9959,5924
9960,4482
9961,4878
9962,4263
9963,4249
9964,4612
9965,4517
9966,4396
9967,2615
9968,3522
9969,3274
9970,4972
9971,7908
9972,5057
9973,5123
9974,4491
9975,4347
9976,4728
9977,4291
9978,4891
9979,4880
9980,6315
9981,6716
9982,6269
9983,6185
9984,3997
9985,6480
9986,7017
9987,5047
9988,4206
9989,4256
9990,5211
9991,6284
9992,5149
9993,4980
9994,5897
9995,5906
9996,5938
9997,5886
9998,3825
9999,4226
10000,2047
10001,3849
10002,5526
10003,7369
10004,6735
10005,5042
10006,5149
10007,6884
10008,6427
10009,6371
10010,7088
10011,7178
10012,6663
10013,5201
10014,5636
10015,5431
10016,5941
10017,6265
10018,6154
10019,5751
10020,6277
10021,4765
10022,4481
10023,5392
10024,3198
10025,3870
10026,2220
10027,5631
10028,6114
10029,7521
10030,3596
10031,7025
10032,4712
10033,4879
10034,3151
10035,5363
10036,7046
10037,6702
10038,6126
10039,7070
10040,7741
10041,7863
10042,5678
10043,6269
10044,7842
10045,6111
10046,5915
10047,7677
10048,5845
10049,6530
10050,7060
10051,7112
10052,4603
10053,6641
10054,5517
10055,4761
10056,6706
10057,6555
10058,6816
10059,5921
10060,6427
10061,6552
10062,6556
10063,4488
10064,6594
10065,6850
10066,6839
10067,7092
10068,6028
10069,4111
10070,5862
10071,4913
10072,3773
10073,5778
10074,6201
10075,6753
10076,4352
10077,4135
10078,5111
10079,5950
10080,5358
10081,6915
10082,7042
10083,6869
10084,7145
10085,7119
10086,6595
10087,5738
10088,5492
10089,5613
10090,4630
10091,4545
10092,4668
10093,6514
10094,6424
10095,6081
10096,6368
10097,7139
10098,6090
10099,3855
10100,4338
10101,5813
10102,6916
10103,6948
10104,6930
10105,6995
10106,5991
10107,7188
10108,5030
10109,6095
10110,4918
10111,4919
10112,2728
10113,6486
10114,4365
10115,4621
10116,2007
10117,6470
10118,4000
10119,4710
10120,5488
10121,3324
10122,5627
10123,5401
10124,4939
10125,5744
10126,5819
10127,4366
10128,4503
10129,4522
10130,5060
10131,3676
10132,5184
10133,4715
10134,5559
10135,5469
10136,4657
10137,3164
10138,1756
10139,5495
10140,5546
10141,5405
10142,3916
10143,4852
10144,5417
10145,5082
10146,4806
10147,4745
10148,4765
10149,5309
10150,5435
10151,5174
10152,5214
10153,3671
10154,4954
10155,4761
10156,5139
10157,4913
10158,5579
10159,4962
10160,5953
10161,4776
10162,4834
10163,5314
10164,3852
10165,4855
10166,5825
10167,5420
10168,4631
10169,4619
10170,4697
10171,4650
10172,4429
10173,5683
10174,5766
10175,5429
10176,4380
10177,3807
10178,3172
10179,3206
10180,3514
10181,2712
10182,4880
10183,4720
10184,4298
10185,4204
10186,5482
10187,5843
10188,5587
10189,4716
10190,5131
10191,4801
10192,5339
10193,5220
10194,5652
10195,8630
10196,7205
10197,7434
10198,2061
10199,6102
10200,6651
10201,7542
10202,6960
10203,6341
10204,7302
10205,7488
10206,7783
10207,4714
10208,5683
10209,7159
10210,6952
10211,8043
10212,6410
10213,8124
10214,8177
10215,7453
10216,5732
10217,7390
10218,7578
10219,7089
10220,7888
10221,6690
10222,2931
10223,7670
10224,8244
10225,7367
10226,7437
10227,7188
10228,7721
10229,4442
10230,7684
10231,5297
10232,6528
10233,5751
10234,6008
10235,9059
10236,8237
10237,9014
10238,3781
10239,8588
10240,1070
10241,7918
10242,8364
10243,3664
10244,7940
10245,8016
10246,5984
10247,2936
10248,8099
10249,6995
10250,6168
10251,6970
10252,7769
10253,3226
10254,2896
10255,6015
10256,7544
10257,5108
10258,4808
10259,4538
10260,4849
10261,6935
10262,5835
10263,5680
10264,5439
10265,4985
10266,4199
10267,4331
10268,4353
10269,1432
10270,4070
10271,3639
10272,5252
10273,278
10274,4679
10275,3195
10276,3895
10277,3944
10278,3896
10279,4454
10280,4616
10281,4091
10282,3872
10283,4184
10284,4180
10285,4312
10286,4207
10287,5414
10288,1198
10289,3595
10290,3558
10291,3565
10292,3505
10293,3101
10294,2957
10295,3055
10296,3030
10297,3393
10298,3391
10299,3087
10300,3921
10301,3386
10302,4190
10303,4209
10304,4512
10305,4456
10306,4966
10307,4413
10308,4960
10309,4840
10310,3924
10311,3834
10312,3384
10313,4302
10314,3698
10315,3131
10316,4361
10317,3824
10318,4183
10319,3393
10320,2936
10321,2598
10322,4948
10323,1469
10324,3999
10325,3497
10326,4076
10327,4330
10328,2945
10329,4006
10330,4073
10331,3084
10332,3045
10333,3383
10334,4524
10335,3675
10336,4038
10337,4255
10338,4304
10339,4529
10340,3281
10341,2842
10342,3995
10343,3442
10344,4029
10345,3419
10346,4462
10347,3924
10348,3683
10349,3848
10350,3751
10351,3457
10352,7395
10353,1217
10354,8326
10355,1826
10356,3706
10357,4833
10358,3467
10359,4353
10360,2519
10361,3492
10362,4703
10363,7612
10364,7654
10365,7741
10366,7463
10367,7233
10368,6787
10369,7033
10370,6890
10371,6981
10372,7201
10373,7925
10374,7349
10375,7509
10376,6919
10377,7088
10378,6393
10379,6516
10380,6072
10381,5765
10382,6399
10383,6325
10384,5870
10385,6365
10386,5524
10387,6126
10388,5643
10389,5462
10390,5567
10391,5656
10392,5488
10393,6798
10394,6390
10395,6613
10396,6565
10397,7705
10398,6407
10399,6874
10400,6420
10401,6551
10402,7053
10403,6769
10404,6788
10405,6668
10406,6265
10407,3554
10408,6517
10409,5501
10410,6077
10411,6046
10412,5198
10413,5341
10414,5275
10415,7294
10416,6474
10417,6028
10418,5638
10419,6974
10420,6445
10421,6908
10422,6049
10423,5851
10424,6590
10425,4950
10426,7602
10427,6282
10428,5916
10429,5592
10430,4464
10431,4563
10432,4705
10433,4250
10434,8520
10435,8595
10436,8422
10437,6941
10438,7393
10439,8944
10440,6548
10441,6411
10442,6096
10443,4752
10444,4442
10445,4640
10446,5334
10447,4693
10448,4776
10449,5775
10450,5223
10451,6616
10452,6401
10453,3006
10454,5554
10455,6096
10456,3991
10457,4262
10458,3955
10459,3866
10460,4136
10461,4643
10462,4554
10463,4531
10464,4500
10465,4060
10466,4555
10467,4014
10468,4974
10469,5339
10470,4123
10471,4412
10472,6028
10473,5433
10474,5677
10475,6833
10476,4992
10477,4594
10478,5170
10479,5277
10480,6823
10481,7102
10482,4372
10483,2349
10484,6903
10485,6093
10486,6680
10487,5152
10488,5855
10489,6740
10490,6253
10491,5919
10492,5310
10493,6392
10494,4097
10495,4108
10496,4346
10497,3498
10498,6255
10499,6384
10500,6315
10501,7372
10502,6414
10503,4880
10504,3462
10505,5282
10506,5610
10507,5910
10508,7164
10509,5622
10510,6800
10511,978
10512,7079
10513,4459
10514,5755
10515,7482
10516,6532
10517,5457
10518,6057
10519,5944
10520,5926
10521,5486
10522,5773
10523,5981
10524,7735
10525,6781
10526,6333
10527,6774
10528,5301
10529,5182
10530,5829
10531,4935
10532,8205
10533,1362
10534,6769
10535,7225
10536,5438
10537,4908
10538,5312
10539,5570
10540,4697
10541,5792
10542,7106
10543,7615
10544,6853
10545,4726
10546,4595
10547,4110
10548,3928
10549,3747
10550,4650
10551,2837
10552,7708
10553,7796
10554,7350
10555,7244
10556,7428
10557,7098
10558,7215
10559,8929
10560,8535
10561,8146
10562,6334
10563,7066
10564,6726
10565,7023
10566,7132
10567,7178
10568,7328
10569,6626
10570,6681
10571,6636
10572,6569
10573,5770
10574,5941
10575,6259
10576,5687
10577,5855
10578,7314
10579,4985
10580,4894
10581,4692
10582,6738
10583,6182
10584,5527
10585,6599
10586,7000
10587,6547
10588,6747
10589,9034
10590,4939
10591,5354
10592,5013
10593,6007
10594,5966
10595,6122
10596,5409
10597,5024
10598,4460
10599,5837
10600,5516
10601,4475
10602,5815
10603,5628
10604,5499
10605,5597
10606,6920
10607,7486
10608,4329
10609,4874
10610,5648
10611,4155
10612,5041
10613,6637
10614,4079
10615,4492
10616,3949
10617,5199
10618,7460
10619,5331
10620,5934
10621,5809
10622,5914
10623,7683
10624,6242
10625,6581
10626,4273
10627,4440
10628,5092
10629,5629
10630,6524
10631,7306
10632,6081
10633,8887
10634,7560
10635,2251
10636,4682
10637,5376
10638,5358
10639,4593
10640,4572
10641,5395
10642,5782
10643,4806
10644,5622
10645,5708
10646,6221
10647,6028
10648,4429
10649,6996
10650,5647
10651,6138
10652,7751
10653,5495
10654,4730
10655,6223
10656,6717
10657,6672
10658,7933
10659,8037
10660,5410
10661,5652
10662,5164
10663,6115
10664,7749
10665,1752
10666,6197
10667,5218
10668,6100
10669,7602
10670,6856
10671,6751
10672,6698
10673,6898
10674,6860
10675,6398
10676,6692
10677,3438
10678,6080
10679,6520
10680,6392
10681,9970
10682,9899
10683,9956
10684,8106
10685,8463
10686,4577
10687,7696
10688,7782
10689,6347
10690,7443
10691,7464
10692,7034
10693,6116
10694,5857
10695,6869
10696,7854
10697,7206
10698,6848
10699,7218
10700,7688
10701,7731
10702,7685
10703,7575
10704,7693
10705,7628
10706,6651
10707,6498
10708,5772
10709,6638
10710,6549
10711,6650
10712,6679
10713,5539
10714,5438
10715,7138
10716,4968
10717,6244
10718,5014
10719,5032
10720,8131
10721,7438
10722,5319
10723,6249
10724,6417
10725,7663
10726,7806
10727,7028
10728,5580
10729,5807
10730,4930
10731,6356
10732,7172
10733,6139
10734,7965
10735,5901
10736,6099
10737,6367
10738,6844
10739,5084
10740,6866
10741,5413
10742,6229
10743,5199
10744,4840
10745,6605
10746,6301
10747,6952
10748,6536
10749,7242
10750,7393
10751,6154
10752,4874
10753,5843
10754,5509
10755,5336
10756,5382
10757,5511
10758,6090
10759,6630
10760,7101
10761,5158
10762,5351
10763,4733
10764,7098
10765,6921
10766,7375
10767,5690
10768,6282
10769,6597
10770,6608
10771,6381
10772,6916
10773,7295
10774,6533
10775,7413
10776,7308
10777,7466
10778,5973
10779,4236
10780,5495
10781,4814
10782,5896
10783,6277
10784,5739
10785,5160
10786,5077
10787,7620
10788,4657
10789,6719
10790,7515
10791,6254
10792,7745
10793,5604
10794,5607
10795,6087
10796,6403
10797,6369
10798,6591
10799,6527
10800,7150
10801,7009
10802,7540
10803,7443
10804,7310
10805,7640
10806,7159
10807,7335
10808,5344
10809,5286
10810,5603
10811,5863
10812,1977
10813,6305
10814,8095
10815,5342
10816,8741
10817,6186
10818,7401
10819,6173
10820,5952
10821,4817
10822,8612
10823,4662
10824,4499
10825,6314
10826,5996
10827,6993
10828,8121
10829,7656
10830,7469
10831,7431
10832,7455
10833,5637
10834,5664
10835,5767
10836,5182
10837,6477
10838,7517
10839,6226
10840,9051
10841,4867
10842,4667
10843,8708
10844,6894
10845,4985
10846,5624
10847,8752
10848,6948
10849,7776
10850,8938
10851,6923
10852,6117
10853,6676
10854,5708
10855,6672
10856,9556
10857,9220
10858,7668
10859,9588
10860,8212
10861,6582
10862,6238
10863,7732
10864,7724
10865,7431
10866,7135
10867,6031
10868,6566
10869,5939
10870,6812
10871,5980
10872,6146
10873,9331
10874,6478
10875,6168
10876,5657
10877,7513
10878,7301
10879,7251
10880,7344
10881,7155
10882,7175
10883,6322
10884,5689
10885,6145
10886,9316
10887,6187
10888,8694
10889,4802
10890,8564
10891,8615
10892,5956
10893,5852
10894,7854
10895,7870
10896,7635
10897,7545
10898,5945
10899,6233
10900,6102
10901,9281
10902,8023
10903,7553
10904,5739
10905,5682
10906,6105
10907,4912
10908,5112
10909,9058
10910,5986
10911,4928
10912,6803
10913,5703
10914,5192
10915,8610
10916,5542
10917,5098
10918,4824
10919,4182
10920,5073
10921,4955
10922,4179
10923,6709
10924,4585
10925,3908
10926,4905
10927,8886
10928,9211
10929,5198
10930,5531
10931,6062
10932,6139
10933,5999
10934,6067
10935,5725
10936,5679
10937,5453
10938,6001
10939,6786
10940,7016
10941,7452
10942,6412
10943,7078
10944,7328
10945,7013
10946,6973
10947,7177
10948,7044
10949,7224
10950,9720
10951,5171
10952,5744
10953,6222
10954,6367
10955,5748
10956,5844
10957,1680
10958,5585
10959,6073
10960,5010
10961,5132
10962,5547
10963,6303
10964,5912
10965,5837
10966,5907
10967,5781
10968,9130
10969,5947
10970,9155
10971,9031
10972,9350
10973,9099
10974,8969
10975,7003
10976,5316
10977,7053
10978,4755
10979,5251
10980,9484
10981,4583
10982,5935
10983,5499
10984,5107
10985,5426
10986,6069
10987,4299
10988,5083
10989,5220
10990,4769
10991,9712
10992,5643
10993,4898
10994,9183
10995,9378
10996,5266
10997,5296
10998,4746
10999,4059
11000,5179
11001,4811
11002,4070
11003,6470
11004,6898
11005,6436
11006,6348
11007,7590
11008,7547
11009,7513
11010,7583
11011,5682
11012,6301
11013,6324
11014,5026
11015,7573
11016,7211
11017,6113
11018,6336
11019,7667
11020,8667
11021,8016
11022,6636
11023,8625
11024,6810
11025,6656
11026,7075
11027,6742
11028,8672
11029,8549
11030,7859
11031,7430
11032,8188
11033,8574
11034,6033
11035,2179
11036,7778
11037,7311
11038,7393
11039,8365
11040,7575
11041,7835
11042,6829
11043,6227
11044,5973
11045,4566
11046,6125
11047,7125
11048,7293
11049,7409
11050,5445
11051,5391
11052,6032
11053,7338
11054,7127
11055,7174
11056,5874
11057,4831
11058,5339
11059,4727
11060,5568
11061,5463
11062,7709
11063,4995
11064,7588
11065,7898
11066,7584
11067,7214
11068,7068
11069,6113
11070,7261
11071,7408
11072,7531
11073,7552
11074,7317
11075,7776
11076,7576
11077,7627
11078,7494
11079,7562
11080,6326
11081,5571
11082,5519
11083,8154
11084,8002
11085,5694
11086,4966
11087,5099
11088,7253
11089,5224
11090,6548
11091,6375
11092,6396
11093,6707
11094,5955
11095,7088
11096,6769
11097,7163
11098,7089
11099,7100
11100,6528
11101,5993
11102,5945
11103,6414
11104,7204
11105,6946
11106,5718
11107,7480
11108,7165
11109,7735
11110,7527
11111,7407
11112,6993
11113,6898
11114,7328
11115,7043
11116,7401
11117,7147
11118,6034
11119,5733
11120,5231
11121,5211
11122,7678
11123,7433
11124,5144
11125,5941
11126,5240
11127,3665
11128,4703
11129,5219
11130,7196
11131,5423
11132,6533
11133,6574
11134,6114
11135,6955
11136,7107
11137,7098
11138,6967
11139,6197
11140,6015
11141,5856
11142,5750
11143,6269
11144,5755
11145,5860
11146,6017
11147,6851
11148,7902
11149,7269
11150,5239
11151,5854
11152,6297
11153,5438
11154,6824
11155,7505
11156,6667
11157,7243
11158,7031
11159,6871
11160,6860
11161,7265
11162,7198
11163,6909
11164,6949
11165,6771
11166,6861
11167,6723
11168,6784
11169,5768
11170,6043
11171,7329
11172,7126
11173,7347
11174,7742
11175,7260
11176,7366
11177,7491
11178,7385
11179,7782
11180,7049
11181,7098
11182,6978
11183,7433
11184,6805
11185,7027
11186,6987
11187,6837
11188,7144
11189,7006
11190,7166
11191,7110
11192,5243
11193,9299
11194,5981
11195,5185
11196,5194
11197,7641
11198,7257
11199,7701
11200,7417
11201,7349
11202,7240
11203,7101
11204,6796
11205,6946
11206,1876
11207,3501
11208,5519
11209,6036
11210,5426
11211,6853
11212,6470
11213,6657
11214,6401
11215,6283
11216,6775
11217,6315
11218,7156
11219,6929
11220,7051
11221,7231
11222,7299
11223,7168
11224,6398
11225,6811
11226,6596
11227,6039
11228,6578
11229,6654
11230,6216
11231,6466
11232,6057
11233,5956
11234,6099
11235,5860
11236,5982
11237,6013
11238,6033
11239,6316
11240,6048
11241,6882
11242,4154
11243,6610
11244,6852
11245,7411
11246,7358
11247,6951
11248,6816
11249,6046
11250,7247
11251,7459
11252,7875
11253,8029
11254,7700
11255,7112
11256,7238
11257,7203
11258,5336
11259,5958
11260,6183
11261,5587
11262,7039
11263,4714
11264,4077
11265,5644
11266,5358
11267,6709
11268,6536
11269,6558
11270,6557
11271,6827
11272,6494
11273,6868
11274,6408
11275,6319
11276,6383
11277,7249
11278,7144
11279,7392
11280,7261
11281,6491
11282,6689
11283,6412
11284,6132
11285,6657
11286,6076
11287,6049
11288,6243
11289,6798
11290,7591
11291,7049
11292,5782
11293,5275
11294,5742
11295,5717
11296,6868
11297,6582
11298,6491
11299,6959
11300,7353
11301,5701
11302,5720
11303,7575
11304,5708
11305,7766
11306,6949
11307,7798
11308,7371
11309,5735
11310,7443
