,transit
5991,4946
5992,4314
5993,2983
5994,2252
5995,2274
5996,3079
5997,3033
5998,3035
5999,2753
6000,3138
6001,2648
6002,2875
6003,4196
6004,4467
6005,5498
6006,5502
6007,5167
6008,5569
6009,4928
6010,5824
6011,4682
6012,6031
6013,5277
6014,5029
6015,4498
6016,3712
6017,3485
6018,3605
6019,3841
6020,3175
6021,3297
6022,3500
6023,3569
6024,4394
6025,5440
6026,5359
6027,4626
6028,4993
6029,4536
6030,4194
6031,4368
6032,3152
6033,4579
6034,4575
6035,5108
6036,5460
6037,3550
6038,4103
6039,3551
6040,5406
6041,3996
6042,3713
6043,4518
6044,4281
6045,5025
6046,4628
6047,4442
6048,4305
6049,4392
6050,4171
6051,5013
6052,4628
6053,4374
6054,5019
6055,4681
6056,5219
6057,6147
6058,5695
6059,5135
6060,4028
6061,4542
6062,4202
6063,5109
6064,4692
6065,5309
6066,2295
6067,2023
6068,1990
6069,2019
6070,2051
6071,2220
6072,2363
6073,1307
6074,1607
6075,872
6076,1014
6077,3067
6078,2186
6079,2453
6080,5590
6081,4946
6082,5341
6083,4046
6084,3857
6085,4366
6086,6160
6087,6179
6088,6085
6089,3983
6090,3205
6091,4730
6092,4587
6093,5886
6094,5892
6095,5798
6096,4904
6097,3961
6098,4380
6099,3545
6100,3780
6101,3388
6102,5121
6103,5659
6104,5284
6105,5041
6106,5075
6107,5138
6108,4850
6109,4846
6110,5432
6111,5438
6112,5351
6113,5188
6114,4917
6115,4780
6116,5242
6117,4504
6118,4422
6119,4281
6120,4289
6121,4363
6122,4313
6123,4644
6124,4846
6125,4464
6126,4048
6127,3959
6128,4161
6129,4048
6130,4839
6131,5525
6132,5079
6133,4931
6134,4963
6135,5493
6136,5574
6137,5580
6138,5263
6139,4943
6140,5430
6141,5019
6142,6044
6143,5313
6144,4969
6145,5082
6146,4954
6147,5424
6148,5025
6149,5435
6150,5061
6151,1902
6152,1580
6153,1048
6154,1635
6155,3486
6156,2996
6157,2255
6158,1776
6159,1410
6160,2182
6161,2272
6162,2533
6163,2226
6164,1630
6165,1527
6166,1652
6167,1476
6168,1177
6169,987
6170,1158
6171,780
6172,1106
6173,767
6174,537
6175,600
6176,774
6177,953
6178,587
6179,928
6180,921
6181,832
6182,1482
6183,1950
6184,1620
6185,1075
6186,844
6187,1407
6188,694
6189,832
6190,627
6191,1500
6192,639
6193,630
6194,3668
6195,3737
6196,2483
6197,3625
6198,3620
6199,3597
6200,3670
6201,3818
6202,3572
6203,3810
6204,4936
6205,4714
6206,4753
6207,4988
6208,5323
6209,5029
6210,7159
6211,5052
6212,5148
6213,5453
6214,5577
6215,6063
6216,5412
6217,4711
6218,5180
6219,5183
6220,6218
6221,5135
6222,5066
6223,5488
6224,5653
6225,5560
6226,5571
6227,6219
6228,6809
6229,6193
6230,6848
6231,5415
6232,5696
6233,5193
6234,5495
6235,5456
6236,5725
6237,5530
6238,5526
6239,5865
6240,6885
6241,7554
6242,6007
6243,5208
6244,5547
6245,5434
6246,5662
6247,5607
6248,5255
6249,5418
6250,4861
6251,5646
6252,5540
6253,5732
6254,6034
6255,5885
6256,6685
6257,4043
6258,4702
6259,4124
6260,5071
6261,4799
6262,6171
6263,5267
6264,5004
6265,5105
6266,4527
6267,5343
6268,5265
6269,5156
6270,4818
6271,5643
6272,5543
6273,5228
6274,5131
6275,5221
6276,4988
6277,5409
6278,4992
6279,4928
6280,5558
6281,5370
6282,5409
6283,5595
6284,5623
6285,4753
6286,4706
6287,4508
6288,5161
6289,5129
6290,5395
6291,5825
6292,5290
6293,3242
6294,4059
6295,7429
6296,5471
6297,5698
6298,6943
6299,7003
6300,4267
6301,4517
6302,4691
6303,4064
6304,4013
6305,0
6306,6470
6307,6745
6308,6523
6309,6489
6310,6459
6311,0
6312,0
6313,6276
6314,6548
6315,6553
6316,6676
6317,6184
6318,5716
6319,9740
6320,0
6321,0
6322,21212
6323,0
6324,6228
6325,4798
6326,5412
6327,4988
6328,5317
6329,5140
6330,4589
6331,4615
6332,5482
6333,6575
6334,6856
6335,6323
6336,5723
6337,5932
6338,5583
6339,5187
6340,6375
6341,5810
6342,6029
6343,4853
6344,5552
6345,6052
6346,5760
6347,5956
6348,6904
6349,3833
6350,4073
6351,4030
6352,3494
6353,5222
6354,3654
6355,5128
6356,5350
6357,4962
6358,4744
6359,1931
6360,1955
6361,3489
6362,3727
6363,5401
6364,5594
6365,868
6366,6406
6367,5851
6368,5319
6369,5827
6370,5035
6371,6646
6372,5225
6373,5154
6374,4541
6375,4975
6376,5609
6377,5833
6378,5087
6379,1435
6380,5040
6381,4843
6382,342
6383,784
6384,7244
6385,5882
6386,5589
6387,4588
6388,5698
6389,5486
6390,5751
6391,824
6392,2493
6393,4929
6394,2263
6395,4524
6396,4352
6397,4330
6398,692
6399,4948
6400,5335
6401,4488
6402,4615
6403,5001
6404,1436
6405,1230
6406,3307
6407,6912
6408,6341
6409,4353
6410,4994
6411,4159
6412,5359
6413,3976
6414,6795
6415,6420
6416,1898
6417,5302
6418,4600
6419,4328
6420,1377
6421,1245
6422,3668
6423,3675
6424,4637
6425,4675
6426,4256
6427,4667
6428,5406
6429,1162
6430,1470
6431,1808
6432,1123
6433,1432
6434,2535
6435,2925
6436,3538
6437,5034
6438,4565
6439,3430
6440,2705
6441,3889
6442,5248
6443,5456
6444,5838
6445,4153
6446,3027
6447,1480
6448,1517
6449,4779
6450,6206
6451,5371
6452,6493
6453,4342
6454,5128
6455,5336
6456,3996
6457,4196
6458,6068
6459,4424
6460,3422
6461,3469
6462,3945
6463,1820
6464,1300
6465,2667
6466,3786
6467,4184
6468,2375
6469,3833
6470,5270
6471,3259
6472,877
6473,3069
6474,2770
6475,2812
6476,2241
6477,2547
6478,3835
6479,4366
6480,4416
6481,4564
6482,3694
6483,4077
6484,1567
6485,979
6486,2773
6487,1493
6488,1387
6489,1426
6490,3709
6491,4288
6492,5736
6493,4911
6494,5332
6495,3757
6496,6559
6497,4482
6498,4274
6499,3768
6500,0
6501,3872
6502,4635
6503,842
6504,2748
6505,2946
6506,2191
6507,4363
6508,5392
6509,5842
6510,4577
6511,3737
6512,3586
6513,3176
6514,3485
6515,5078
6516,5181
6517,4959
6518,4578
6519,4478
6520,3545
6521,4705
6522,5288
6523,4771
6524,4802
6525,4276
6526,3928
6527,5326
6528,5246
6529,4962
6530,4933
6531,5304
6532,5198
6533,5883
6534,3543
6535,1281
6536,4338
6537,3719
6538,5255
6539,5898
6540,3765
6541,4080
6542,4253
6543,5513
6544,6018
6545,5214
6546,5494
6547,5764
6548,1177
6549,1348
6550,1032
6551,1157
6552,1011
6553,966
6554,4550
6555,4348
6556,4344
6557,5025
6558,6106
6559,4865
6560,5148
6561,6369
6562,5954
6563,5667
6564,6311
6565,6214
6566,5370
6567,6720
6568,6518
6569,5987
6570,6120
6571,5166
6572,5566
6573,4930
6574,5773
6575,4915
6576,0
6577,4930
6578,6263
6579,1510
6580,3757
6581,3986
6582,4017
6583,946
6584,4656
6585,2207
6586,1311
6587,1696
6588,836
6589,3167
6590,5634
6591,4046
6592,4741
6593,4815
6594,4818
6595,5144
6596,4834
6597,4201
6598,4405
6599,2616
6600,2731
6601,4716
6602,1560
6603,4388
6604,4670
6605,4934
6606,2839
6607,1322
6608,1239
6609,1366
6610,1542
6611,3169
6612,3355
6613,3361
6614,6463
6615,4570
6616,5323
6617,3942
6618,5099
6619,4561
6620,4288
6621,4642
6622,3541
6623,295
6624,1288
6625,919
6626,780
6627,4731
6628,4592
6629,4733
6630,4825
6631,5177
6632,6499
6633,1744
6634,3113
6635,2088
6636,3326
6637,3590
6638,4899
6639,4450
6640,4301
6641,4385
6642,3923
6643,3542
6644,4671
6645,4953
6646,3701
6647,3683
6648,3651
6649,3860
6650,3803
6651,4213
6652,4322
6653,4003
6654,4566
6655,3852
6656,3665
6657,4650
6658,4262
6659,4459
6660,4398
6661,4311
6662,5531
6663,4860
6664,1248
6665,752
6666,5540
6667,3774
6668,3300
6669,5221
6670,4686
6671,4338
6672,4481
6673,4758
6674,4963
6675,5769
6676,4767
6677,4381
6678,4561
6679,4795
6680,4232
6681,4285
6682,5707
6683,4757
6684,4915
6685,5358
6686,4402
6687,4799
6688,4880
6689,5090
6690,5443
6691,5416
6692,4901
6693,4862
6694,968
6695,1052
6696,1964
6697,2542
6698,2372
6699,1374
6700,741
6701,587
6702,609
6703,930
6704,817
6705,3447
6706,3403
6707,3349
6708,4206
6709,5773
6710,4852
6711,5105
6712,5019
6713,4378
6714,5324
6715,4327
6716,5733
6717,5544
6718,4976
6719,5371
6720,4054
6721,4907
6722,6007
6723,5301
6724,4818
6725,5212
6726,5101
6727,5114
6728,6349
6729,5658
6730,4829
6731,4892
6732,4650
6733,4551
6734,3967
6735,4483
6736,6060
6737,4678
6738,0
6739,0
6740,0
6741,0
6742,5523
6743,5736
6744,5344
6745,5235
6746,4588
6747,5075
6748,4492
6749,4407
6750,4241
6751,5484
6752,5474
6753,6090
6754,4701
6755,3839
6756,3021
6757,2578
6758,2441
6759,3045
6760,3183
6761,4487
6762,5975
6763,3982
6764,5292
6765,4597
6766,4828
6767,4839
6768,3837
6769,3433
6770,4493
6771,4234
6772,4071
6773,4229
6774,4349
6775,5417
6776,4180
6777,4652
6778,5589
6779,4427
6780,4712
6781,4189
6782,4275
6783,4175
6784,2805
6785,2437
6786,1941
6787,1642
6788,4163
6789,4491
6790,5165
6791,5066
6792,4139
6793,3919
6794,4588
6795,4235
6796,5779
6797,4579
6798,4576
6799,5115
6800,5045
6801,5121
6802,4947
6803,2998
6804,1216
6805,1457
6806,2289
6807,2090
6808,1098
6809,1088
6810,1154
6811,1134
6812,980
6813,1056
6814,1492
6815,1619
6816,2134
6817,1870
6818,1995
6819,3342
6820,3239
6821,3105
6822,4396
6823,5150
6824,5659
6825,5000
6826,5231
6827,5975
6828,6531
6829,6544
6830,5315
6831,5642
6832,5775
6833,3930
6834,4989
6835,4549
6836,4440
6837,5538
6838,5413
6839,5356
6840,5146
6841,5192
6842,3977
6843,3697
6844,3844
6845,3532
6846,3217
6847,3481
6848,3112
6849,0
6850,0
6851,0
6852,4880
6853,4456
6854,5514
6855,5596
6856,5278
6857,5119
6858,5787
6859,2878
6860,4070
6861,1820
6862,3809
6863,4492
6864,2444
6865,2841
6866,4096
6867,4990
6868,4214
6869,3244
6870,3848
6871,4094
6872,4678
6873,1029
6874,4345
6875,5234
6876,5378
6877,4956
6878,4888
6879,4019
6880,2398
6881,2231
6882,3914
6883,5780
6884,5456
6885,4413
6886,5306
6887,4756
6888,4819
6889,5114
6890,4599
6891,5352
6892,2881
6893,4824
6894,5094
6895,5006
6896,5676
6897,4842
6898,5847
6899,1912
6900,5720
6901,5378
6902,5435
6903,5909
6904,0
6905,6109
6906,6351
6907,5790
6908,5773
6909,4836
6910,3795
6911,6217
6912,5487
6913,5820
6914,6551
6915,6000
6916,6028
6917,4532
6918,4019
6919,7596
6920,5930
6921,6875
6922,4487
6923,7310
6924,4262
6925,5750
6926,5808
6927,4895
6928,7914
6929,7297
6930,6178
6931,6525
6932,1241
6933,5899
6934,7466
6935,6856
6936,7042
6937,7436
6938,7073
6939,7013
6940,6857
6941,3496
6942,4104
6943,6250
6944,5810
6945,6462
6946,5818
6947,6760
6948,6932
6949,6297
6950,7030
6951,7818
6952,7862
6953,3499
6954,7266
6955,7679
6956,7577
6957,6244
6958,7058
6959,7404
6960,7072
6961,0
6962,0
6963,7220
6964,4580
6965,5945
6966,2503
6967,6200
6968,6374
6969,7640
6970,7253
6971,4870
6972,4335
6973,5471
6974,5018
6975,5101
6976,5552
6977,4267
6978,5463
6979,5107
6980,3553
6981,5394
6982,5617
6983,5338
6984,5791
6985,5393
6986,4735
6987,6080
6988,5810
6989,3450
6990,3763
6991,6803
6992,5168
6993,5382
6994,5700
6995,5954
6996,7083
6997,5219
6998,6908
6999,7081
7000,6028
7001,6442
7002,6366
7003,2843
7004,2452
7005,2494
7006,2058
7007,2046
7008,2364
7009,2098
7010,2991
7011,3085
7012,2323
7013,1061
7014,1167
7015,6316
7016,5524
7017,6125
7018,5876
7019,7700
7020,6102
7021,7328
7022,7350
7023,6278
7024,6375
7025,6474
7026,5508
7027,6082
7028,5885
7029,6095
7030,5401
7031,6002
7032,6209
7033,6166
7034,6187
7035,5664
7036,6073
7037,4805
7038,4597
7039,4461
7040,8969
7041,0
7042,0
7043,0
7044,0
7045,6818
7046,7095
7047,6490
7048,6547
7049,5264
7050,5599
7051,7935
7052,6176
7053,6197
7054,2112
7055,7311
7056,7405
7057,18927
7058,7576
7059,7467
7060,5000
7061,3726
7062,2935
7063,5339
7064,4849
7065,5216
7066,3637
7067,5319
7068,5242
7069,3040
7070,3873
7071,3968
7072,4730
7073,5497
7074,5394
7075,1731
7076,1267
7077,1149
7078,4451
7079,5421
7080,4877
7081,5044
7082,6936
7083,2935
7084,3754
7085,783
7086,8490
7087,5738
7088,6897
7089,5548
7090,5568
7091,6221
7092,6233
7093,5851
7094,3987
7095,5526
7096,4739
7097,3772
7098,5373
7099,5340
7100,5152
7101,5588
7102,7541
7103,7011
7104,6768
7105,6937
7106,5496
7107,3486
7108,6853
7109,6730
7110,5695
7111,5774
7112,5890
7113,5336
7114,6987
7115,6312
7116,3259
7117,2858
7118,3363
7119,2655
7120,8943
7121,7547
7122,6990
7123,7334
7124,7281
7125,6333
7126,8128
7127,7134
7128,7814
7129,8083
7130,6035
7131,5078
7132,6571
7133,5486
7134,4750
7135,0
7136,7521
7137,0
7138,7071
7139,6961
7140,6055
7141,6150
7142,5668
7143,3535
7144,6654
7145,6079
7146,6454
7147,3205
7148,5929
7149,6861
7150,6318
7151,6038
7152,5967
7153,4304
7154,5080
7155,7358
7156,7892
7157,7752
7158,7520
7159,6002
7160,3654
7161,3719
7162,5294
7163,5686
7164,5905
7165,5350
7166,5199
7167,5745
7168,5332
7169,5907
7170,5509
7171,5640
7172,5974
7173,6133
7174,6058
7175,6885
7176,5063
7177,6276
7178,4402
7179,3674
7180,6799
7181,5820
7182,5998
7183,6006
7184,5530
7185,3233
7186,3282
7187,3780
7188,3281
7189,5122
7190,5065
7191,7398
7192,6535
7193,7213
7194,6856
7195,6740
7196,6764
7197,6836
7198,7082
7199,5959
7200,6622
7201,8586
7202,0
7203,5908
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,3386
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,0
7252,0
7253,0
7254,0
7255,0
7256,0
7257,0
7258,0
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,3237
7269,0
7270,0
7271,3357
7272,3082
7273,0
7274,2692
7275,1907
7276,1968
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,0
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,0
7300,0
7301,0
7302,0
7303,0
7304,0
7305,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,5756
7330,6452
7331,7401
7332,2456
7333,2558
7334,5752
7335,6313
7336,0
7337,4177
7338,2661
7339,3519
7340,3772
7341,5352
7342,5498
7343,1792
7344,1904
7345,2031
7346,5109
7347,5421
7348,7443
7349,5718
7350,5399
7351,6163
7352,5984
7353,5966
7354,5079
7355,7459
7356,0
7357,6565
7358,6896
7359,6241
7360,6137
7361,3081
7362,4900
7363,6445
7364,5625
7365,3373
7366,4587
7367,3881
7368,2714
7369,4403
7370,6592
7371,6094
7372,2727
7373,3699
7374,4740
7375,4155
7376,4068
7377,4679
7378,5652
7379,767
7380,5487
7381,5143
7382,5679
7383,5011
7384,3035
7385,3663
7386,5099
7387,5485
7388,5470
7389,4364
7390,5699
7391,4464
7392,3794
7393,3769
7394,4352
7395,4590
7396,4946
7397,4446
7398,5233
7399,5321
7400,4504
7401,4671
7402,4334
7403,4600
7404,5202
7405,4883
7406,4512
7407,4617
7408,5874
7409,5152
7410,4453
7411,4843
7412,4448
7413,4542
7414,5288
7415,5558
7416,3664
7417,3089
7418,1593
7419,2485
7420,1948
7421,6116
7422,6158
7423,5996
7424,5356
7425,4818
7426,4406
7427,4555
7428,4256
7429,6490
7430,5339
7431,4760
7432,5158
7433,4904
7434,5466
7435,5701
7436,4887
7437,5093
7438,5433
7439,5724
7440,5132
7441,5572
7442,5090
7443,5356
7444,5748
7445,2186
7446,2125
7447,2424
7448,1921
7449,1498
7450,1645
7451,1503
7452,1505
7453,1611
7454,1514
7455,1224
7456,1735
7457,2187
7458,2350
7459,1926
7460,1754
7461,1763
7462,3432
7463,3848
7464,3865
7465,3644
7466,3494
7467,4534
7468,4491
7469,6271
7470,5195
7471,4803
7472,5245
7473,5974
7474,6446
7475,5904
7476,5300
7477,5579
7478,5726
7479,4938
7480,5924
7481,6864
7482,4222
7483,5640
7484,5688
7485,5644
7486,4816
7487,5522
7488,5944
7489,5870
7490,5600
7491,5482
7492,5487
7493,5722
7494,5995
7495,5255
7496,5614
7497,5549
7498,5828
7499,5627
7500,6426
7501,5104
7502,6086
7503,5579
7504,5753
7505,4154
7506,4497
7507,4812
7508,3610
7509,4255
7510,8550
7511,6314
7512,7629
7513,0
7514,17758
7515,6091
7516,5912
7517,6244
7518,6944
7519,5681
7520,5773
7521,5682
7522,5594
7523,4699
7524,4051
7525,2061
7526,2958
7527,2631
7528,3981
7529,3576
7530,3832
7531,4860
7532,4905
7533,5516
7534,3502
7535,3445
7536,5069
7537,4004
7538,4170
7539,3759
7540,4009
7541,5160
7542,5216
7543,5890
7544,3397
7545,2504
7546,1857
7547,4882
7548,4876
7549,4719
7550,3960
7551,5150
7552,1546
7553,1710
7554,1288
7555,1214
7556,1244
7557,967
7558,1590
7559,4267
7560,7057
7561,5312
7562,6202
7563,5459
7564,5060
7565,5602
7566,5938
7567,5475
7568,5199
7569,5733
7570,4661
7571,713
7572,9639
7573,0
7574,0
7575,4798
7576,4285
7577,4005
7578,1583
7579,5637
7580,2321
7581,2989
7582,3901
7583,5387
7584,3985
7585,4662
7586,3204
7587,5377
7588,5269
7589,4187
7590,5145
7591,3549
7592,1812
7593,1836
7594,2463
7595,5271
7596,4570
7597,5205
7598,5497
7599,5172
7600,6352
7601,4706
7602,4631
7603,5221
7604,2728
7605,3581
7606,1932
7607,1889
7608,1893
7609,3816
7610,4795
7611,4659
7612,5487
7613,5623
7614,5599
7615,6061
7616,5533
7617,5429
7618,5491
7619,4933
7620,4901
7621,5216
7622,4291
7623,7123
7624,0
7625,6116
7626,5970
7627,2359
7628,4691
7629,5010
7630,5068
7631,5169
7632,1528
7633,1556
7634,1675
7635,4376
7636,4835
7637,3138
7638,4136
7639,3897
7640,4532
7641,3823
7642,2329
7643,1048
7644,2773
7645,5214
7646,6269
7647,4921
7648,4548
7649,5685
7650,3645
7651,5356
7652,4805
7653,5362
7654,5797
7655,4930
7656,2787
7657,2788
7658,2424
7659,2344
7660,2146
7661,3268
7662,3586
7663,2910
7664,2972
7665,2933
7666,4557
7667,4270
7668,4958
7669,4725
7670,4868
7671,4398
7672,4830
7673,3958
7674,3738
7675,3325
7676,4842
7677,4937
7678,4593
7679,3553
7680,4163
7681,4325
7682,4566
7683,4254
7684,4632
7685,4922
7686,4479
7687,4244
7688,4609
7689,4347
7690,4973
7691,4987
7692,4465
7693,4224
7694,4559
7695,5653
7696,4602
7697,4232
7698,4152
7699,4244
7700,4365
7701,4939
7702,4553
7703,4536
7704,4282
7705,5687
7706,5912
7707,5337
7708,4354
7709,4701
7710,3691
7711,4195
7712,2622
7713,1620
7714,1503
7715,1611
7716,2439
7717,5721
7718,4510
7719,4132
7720,4223
7721,5049
7722,4365
7723,4261
7724,4896
7725,4182
7726,5091
7727,4111
7728,4589
7729,4339
7730,5187
7731,5302
7732,5121
7733,3978
7734,4252
7735,3860
7736,4264
7737,4035
7738,5888
7739,5234
7740,6131
7741,4893
7742,5589
7743,4999
7744,5118
7745,5545
7746,5309
7747,4503
7748,4956
7749,4396
7750,4321
7751,5485
7752,5037
7753,4547
7754,4789
7755,4782
7756,4935
7757,4889
7758,5108
7759,4930
7760,4983
7761,5434
7762,5304
7763,2724
7764,2160
7765,2293
7766,3174
7767,1874
7768,1892
7769,2343
7770,2344
7771,1920
7772,2284
7773,1591
7774,1976
7775,1564
7776,1532
7777,1715
7778,1194
7779,2476
7780,1580
7781,2224
7782,1922
7783,1984
7784,3776
7785,3215
7786,4561
7787,4758
7788,5531
7789,7258
7790,7570
7791,6906
7792,5023
7793,5011
7794,0
7795,4650
7796,4500
7797,6031
7798,5558
7799,5066
7800,5986
7801,6020
7802,5166
7803,4717
7804,5433
7805,5423
7806,5301
7807,5578
7808,5352
7809,5774
7810,5089
7811,5315
7812,5830
7813,5189
7814,5328
7815,5528
7816,4883
7817,5187
7818,6240
7819,4775
7820,4841
7821,4776
7822,5649
7823,5006
7824,4242
7825,4744
7826,4992
7827,7181
7828,5120
7829,21703
7830,0
7831,6586
7832,5307
7833,5506
7834,5390
7835,6431
7836,6634
7837,6137
7838,6020
7839,6339
7840,4022
7841,4196
7842,4688
7843,4912
7844,3689
7845,3967
7846,1976
7847,5203
7848,5503
7849,5218
7850,0
7851,2422
7852,3114
7853,4198
7854,3843
7855,4045
7856,4749
7857,4392
7858,4247
7859,3985
7860,5287
7861,4024
7862,4491
7863,3665
7864,2250
7865,2928
7866,2729
7867,5203
7868,4476
7869,3763
7870,4227
7871,4361
7872,4496
7873,4009
7874,5903
7875,4453
7876,4523
7877,4946
7878,1574
7879,1830
7880,1945
7881,1220
7882,1346
7883,2510
7884,1302
7885,1897
7886,4608
7887,5599
7888,4889
7889,4900
7890,5220
7891,5530
7892,3876
7893,6268
7894,3018
7895,4808
7896,1851
7897,2990
7898,2868
7899,2716
7900,3971
7901,4486
7902,4115
7903,5927
7904,4748
7905,3172
7906,4810
7907,5635
7908,6825
7909,6199
7910,7341
7911,6380
7912,6195
7913,5962
7914,5268
7915,5267
7916,2653
7917,3112
7918,3975
7919,4623
7920,5354
7921,4031
7922,4250
7923,4640
7924,4501
7925,4751
7926,4482
7927,5139
7928,4618
7929,4679
7930,5376
7931,4998
7932,2490
7933,1620
7934,1728
7935,3400
7936,3001
7937,3555
7938,5075
7939,5229
7940,5325
7941,4410
7942,4482
7943,4378
7944,5208
7945,5171
7946,4959
7947,4354
7948,4134
7949,4410
7950,5812
7951,2846
7952,3497
7953,2071
7954,2012
7955,1928
7956,2542
7957,4915
7958,5451
7959,5604
7960,5213
7961,7247
7962,5283
7963,5161
7964,5464
7965,6082
7966,6511
7967,5868
7968,5147
7969,5445
7970,5721
7971,5325
7972,4734
7973,4865
7974,7696
7975,6282
7976,4692
7977,5081
7978,0
7979,0
7980,19650
7981,5898
7982,7300
7983,5491
7984,6448
7985,3423
7986,2321
7987,2155
7988,4067
7989,2911
7990,4345
7991,3966
7992,4192
7993,3210
7994,5258
7995,3473
7996,4887
7997,4385
7998,4906
7999,5138
8000,3241
8001,2825
8002,2810
8003,2690
8004,5783
8005,5460
8006,5396
8007,5369
8008,3783
8009,2469
8010,4246
8011,5678
8012,1138
8013,4661
8014,2293
8015,3680
8016,3297
8017,5045
8018,6501
8019,5662
8020,4748
8021,4758
8022,5466
8023,2552
8024,2181
8025,3351
8026,3804
8027,3402
8028,4101
8029,3141
8030,6150
8031,5422
8032,3940
8033,4420
8034,5730
8035,5150
8036,2790
8037,3037
8038,3621
8039,5498
8040,5937
8041,5334
8042,5399
8043,4003
8044,4496
8045,5720
8046,5530
8047,4801
8048,2698
8049,5814
8050,5228
8051,5081
8052,6253
8053,4889
8054,5384
8055,6456
8056,5065
8057,2567
8058,4827
8059,4206
8060,4636
8061,4866
8062,4012
8063,4469
8064,5161
8065,5347
8066,0
8067,4551
8068,5086
8069,4573
8070,4802
8071,2776
8072,3561
8073,1557
8074,2326
8075,4616
8076,5625
8077,14212
8078,14747
8079,6397
8080,5353
8081,5336
8082,6297
8083,6956
8084,5132
8085,5555
8086,5052
8087,2335
8088,3932
8089,12270
8090,5018
8091,5245
8092,5416
8093,6050
8094,4991
8095,5048
8096,4544
8097,4369
8098,4119
8099,4702
8100,5159
8101,3609
8102,3327
8103,5366
8104,5530
8105,4190
8106,4846
8107,5271
8108,4222
8109,5026
8110,5101
8111,4946
8112,6188
8113,5433
8114,6538
8115,6017
8116,6356
8117,5025
8118,5151
8119,4973
8120,5589
8121,1483
8122,2240
8123,2444
8124,6844
8125,5216
8126,5259
8127,5063
8128,5487
8129,5687
8130,5664
8131,5381
8132,5457
8133,5144
8134,6013
8135,7378
8136,3346
8137,2956
8138,3140
8139,2070
8140,1532
8141,4181
8142,4065
8143,5775
8144,7020
8145,5930
8146,5682
8147,5725
8148,5507
8149,5255
8150,5430
8151,6145
8152,5919
8153,15733
8154,5924
8155,4991
8156,14800
8157,20593
8158,21702
8159,21024
8160,16323
8161,6818
8162,15832
8163,6647
8164,17953
8165,18268
8166,0
8167,0
8168,0
8169,0
8170,7642
8171,6001
8172,6840
8173,7643
8174,6939
8175,2676
8176,3424
8177,3631
8178,4050
8179,4768
8180,4941
8181,6276
8182,6436
8183,5840
8184,5425
8185,5150
8186,5023
8187,5264
8188,5268
8189,5721
8190,5571
8191,5745
8192,5737
8193,6057
8194,5721
8195,5595
8196,4870
8197,5586
8198,5735
8199,5958
8200,5647
8201,7022
8202,6594
8203,5507
8204,5979
8205,6922
8206,5100
8207,6220
8208,1829
8209,1805
8210,1913
8211,2591
8212,6089
8213,6078
8214,6047
8215,6119
8216,6033
8217,7387
8218,6891
8219,5677
8220,7176
8221,5975
8222,5738
8223,15640
8224,15249
8225,13922
8226,13704
8227,13678
8228,13972
8229,12554
8230,12950
8231,12149
8232,3536
8233,3078
8234,2545
8235,2429
8236,2269
8237,2585
8238,2648
8239,3312
8240,2780
8241,3049
8242,3111
8243,14054
8244,6914
8245,5805
8246,16281
8247,15376
8248,15274
8249,6101
8250,5653
8251,5102
8252,16772
8253,16656
8254,0
8255,13447
8256,14446
8257,13888
8258,14778
8259,4802
8260,15780
8261,15798
8262,5914
8263,20205
8264,21396
8265,16721
8266,16397
8267,16701
8268,0
8269,0
8270,16520
8271,18065
8272,12017
8273,11468
8274,11521
8275,6068
8276,6003
8277,14421
8278,18028
8279,18002
8280,20100
8281,11331
8282,4936
8283,4473
8284,2424
8285,5063
8286,14109
8287,14240
8288,4563
8289,4925
8290,16097
8291,3643
8292,14151
8293,15573
8294,15702
8295,17358
8296,16642
8297,15301
8298,15143
8299,11971
8300,5384
8301,18130
8302,5878
8303,17185
8304,17487
8305,15759
8306,4337
8307,6625
8308,3165
8309,3491
8310,3302
8311,17330
8312,16926
8313,15997
8314,17149
8315,16603
8316,17051
8317,15286
8318,15188
8319,16889
8320,12896
8321,17640
8322,18608
8323,16867
8324,0
8325,19264
8326,20386
8327,20704
8328,13896
8329,16179
8330,14071
8331,18294
8332,13847
8333,3398
8334,3183
8335,16805
8336,16126
8337,15196
8338,16503
8339,15018
8340,17180
8341,6664
8342,22190
8343,17153
8344,17786
8345,0
8346,4746
8347,5293
8348,4679
8349,19800
8350,5554
8351,13471
8352,14573
8353,14489
8354,5285
8355,6170
8356,12159
8357,17258
